StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       1236.0    0.0       
S0            f         45.0      50.0      0.0       0.0       1236.0    0.0       
S1            f         30.0      61.0      0.0       0.0       1236.0    0.0       
S2            f         76.0      35.0      0.0       0.0       1236.0    0.0       
S3            f         11.0      13.0      0.0       0.0       1236.0    0.0       
S4            f         81.0      92.0      0.0       0.0       1236.0    0.0       
S5            f         6.0       83.0      0.0       0.0       1236.0    0.0       
S6            f         71.0      48.0      0.0       0.0       1236.0    0.0       
S7            f         39.0      82.0      0.0       0.0       1236.0    0.0       
S8            f         22.0      45.0      0.0       0.0       1236.0    0.0       
S9            f         69.0      92.0      0.0       0.0       1236.0    0.0       
S10           f         2.0       37.0      0.0       0.0       1236.0    0.0       
S11           f         99.0      93.0      0.0       0.0       1236.0    0.0       
S12           f         12.0      23.0      0.0       0.0       1236.0    0.0       
S13           f         91.0      5.0       0.0       0.0       1236.0    0.0       
S14           f         7.0       72.0      0.0       0.0       1236.0    0.0       
S15           f         69.0      22.0      0.0       0.0       1236.0    0.0       
S16           f         61.0      61.0      0.0       0.0       1236.0    0.0       
S17           f         84.0      49.0      0.0       0.0       1236.0    0.0       
S18           f         29.0      2.0       0.0       0.0       1236.0    0.0       
S19           f         53.0      19.0      0.0       0.0       1236.0    0.0       
S20           f         83.0      69.0      0.0       0.0       1236.0    0.0       
C0            c         28.0      62.0      10.0      29.0      389.0     90.0      
C1            c         33.0      59.0      10.0      30.0      390.0     90.0      
C2            c         28.0      62.0      20.0      753.0     1113.0    90.0      
C3            c         29.0      61.0      20.0      343.0     703.0     90.0      
C4            c         36.0      55.0      10.0      480.0     840.0     90.0      
C5            c         37.0      63.0      10.0      558.0     918.0     90.0      
C6            c         35.0      56.0      10.0      209.0     569.0     90.0      
C7            c         29.0      59.0      10.0      39.0      399.0     90.0      
C8            c         35.0      57.0      20.0      763.0     1123.0    90.0      
C9            c         31.0      57.0      30.0      767.0     1127.0    90.0      
C10           c         32.0      63.0      20.0      29.0      389.0     90.0      
C11           c         79.0      26.0      20.0      760.0     1120.0    90.0      
C12           c         74.0      20.0      20.0      449.0     809.0     90.0      
C13           c         77.0      21.0      20.0      759.0     1119.0    90.0      
C14           c         81.0      20.0      10.0      215.0     575.0     90.0      
C15           c         83.0      25.0      10.0      352.0     712.0     90.0      
C16           c         83.0      20.0      10.0      175.0     535.0     90.0      
C17           c         74.0      22.0      50.0      77.0      437.0     90.0      
C18           c         80.0      20.0      10.0      568.0     928.0     90.0      
C19           c         82.0      21.0      10.0      636.0     996.0     90.0      
C20           c         78.0      26.0      30.0      148.0     508.0     90.0      
C21           c         37.0      34.0      10.0      611.0     971.0     90.0      
C22           c         29.0      30.0      10.0      29.0      389.0     90.0      
C23           c         32.0      31.0      10.0      770.0     1130.0    90.0      
C24           c         29.0      32.0      10.0      223.0     583.0     90.0      
C25           c         28.0      32.0      30.0      129.0     489.0     90.0      
C26           c         28.0      30.0      10.0      251.0     611.0     90.0      
C27           c         36.0      30.0      10.0      515.0     875.0     90.0      
C28           c         30.0      36.0      10.0      755.0     1115.0    90.0      
C29           c         32.0      31.0      20.0      27.0      387.0     90.0      
C30           c         12.0      15.0      10.0      151.0     511.0     90.0      
C31           c         16.0      13.0      20.0      645.0     1005.0    90.0      
C32           c         9.0       12.0      20.0      580.0     940.0     90.0      
C33           c         15.0      18.0      10.0      399.0     759.0     90.0      
C34           c         17.0      22.0      10.0      523.0     883.0     90.0      
C35           c         11.0      16.0      10.0      486.0     846.0     90.0      
C36           c         19.0      13.0      20.0      452.0     812.0     90.0      
C37           c         19.0      21.0      30.0      491.0     851.0     90.0      
C38           c         14.0      18.0      20.0      493.0     853.0     90.0      
C39           c         17.0      20.0      10.0      201.0     561.0     90.0      
