StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       1236.0    0.0       
S0            f         45.0      50.0      0.0       0.0       1236.0    0.0       
S1            f         30.0      61.0      0.0       0.0       1236.0    0.0       
S2            f         76.0      35.0      0.0       0.0       1236.0    0.0       
S3            f         11.0      13.0      0.0       0.0       1236.0    0.0       
S4            f         81.0      92.0      0.0       0.0       1236.0    0.0       
S5            f         6.0       83.0      0.0       0.0       1236.0    0.0       
S6            f         71.0      48.0      0.0       0.0       1236.0    0.0       
S7            f         39.0      82.0      0.0       0.0       1236.0    0.0       
S8            f         22.0      45.0      0.0       0.0       1236.0    0.0       
S9            f         69.0      92.0      0.0       0.0       1236.0    0.0       
S10           f         2.0       37.0      0.0       0.0       1236.0    0.0       
S11           f         99.0      93.0      0.0       0.0       1236.0    0.0       
S12           f         12.0      23.0      0.0       0.0       1236.0    0.0       
S13           f         91.0      5.0       0.0       0.0       1236.0    0.0       
S14           f         7.0       72.0      0.0       0.0       1236.0    0.0       
S15           f         69.0      22.0      0.0       0.0       1236.0    0.0       
S16           f         61.0      61.0      0.0       0.0       1236.0    0.0       
S17           f         84.0      49.0      0.0       0.0       1236.0    0.0       
S18           f         29.0      2.0       0.0       0.0       1236.0    0.0       
S19           f         53.0      19.0      0.0       0.0       1236.0    0.0       
S20           f         83.0      69.0      0.0       0.0       1236.0    0.0       
C0            c         28.0      62.0      10.0      759.0     1119.0    90.0      
C1            c         33.0      59.0      10.0      25.0      385.0     90.0      
C2            c         28.0      62.0      20.0      21.0      381.0     90.0      
C3            c         29.0      61.0      20.0      766.0     1126.0    90.0      
C4            c         36.0      55.0      10.0      70.0      430.0     90.0      
C5            c         37.0      63.0      10.0      754.0     1114.0    90.0      
C6            c         35.0      56.0      10.0      271.0     631.0     90.0      
C7            c         29.0      59.0      10.0      81.0      441.0     90.0      
C8            c         35.0      57.0      20.0      13.0      373.0     90.0      
C9            c         31.0      57.0      30.0      200.0     560.0     90.0      
C10           c         32.0      63.0      20.0      238.0     598.0     90.0      
C11           c         79.0      26.0      20.0      764.0     1124.0    90.0      
C12           c         74.0      20.0      20.0      376.0     736.0     90.0      
C13           c         77.0      21.0      20.0      768.0     1128.0    90.0      
C14           c         81.0      20.0      10.0      366.0     726.0     90.0      
C15           c         83.0      25.0      10.0      466.0     826.0     90.0      
C16           c         83.0      20.0      10.0      348.0     708.0     90.0      
C17           c         74.0      22.0      50.0      663.0     1023.0    90.0      
C18           c         80.0      20.0      10.0      429.0     789.0     90.0      
C19           c         82.0      21.0      10.0      460.0     820.0     90.0      
C20           c         78.0      26.0      30.0      753.0     1113.0    90.0      
C21           c         37.0      34.0      10.0      644.0     1004.0    90.0      
C22           c         29.0      30.0      10.0      27.0      387.0     90.0      
C23           c         32.0      31.0      10.0      240.0     600.0     90.0      
C24           c         29.0      32.0      10.0      36.0      396.0     90.0      
C25           c         28.0      32.0      30.0      752.0     1112.0    90.0      
C26           c         28.0      30.0      10.0      475.0     835.0     90.0      
C27           c         36.0      30.0      10.0      77.0      437.0     90.0      
C28           c         30.0      36.0      10.0      28.0      388.0     90.0      
C29           c         32.0      31.0      20.0      327.0     687.0     90.0      
C30           c         12.0      15.0      10.0      132.0     492.0     90.0      
C31           c         16.0      13.0      20.0      489.0     849.0     90.0      
C32           c         9.0       12.0      20.0      351.0     711.0     90.0      
C33           c         15.0      18.0      10.0      644.0     1004.0    90.0      
C34           c         17.0      22.0      10.0      223.0     583.0     90.0      
C35           c         11.0      16.0      10.0      529.0     889.0     90.0      
C36           c         19.0      13.0      20.0      332.0     692.0     90.0      
C37           c         19.0      21.0      30.0      492.0     852.0     90.0      
C38           c         14.0      18.0      20.0      251.0     611.0     90.0      
C39           c         17.0      20.0      10.0      561.0     921.0     90.0      
