StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         35.0      35.0      0.0       0.0       1000.0    0.0       
S0            f         35.0      35.0      0.0       0.0       1000.0    0.0       
S1            f         9.0       25.0      0.0       0.0       1000.0    0.0       
S2            f         70.0      33.0      0.0       0.0       1000.0    0.0       
S3            f         15.0      38.0      0.0       0.0       1000.0    0.0       
S4            f         47.0      63.0      0.0       0.0       1000.0    0.0       
S5            f         68.0      14.0      0.0       0.0       1000.0    0.0       
S6            f         55.0      21.0      0.0       0.0       1000.0    0.0       
S7            f         52.0      33.0      0.0       0.0       1000.0    0.0       
S8            f         28.0      62.0      0.0       0.0       1000.0    0.0       
S9            f         20.0      49.0      0.0       0.0       1000.0    0.0       
S10           f         54.0      1.0       0.0       0.0       1000.0    0.0       
S11           f         7.0       66.0      0.0       0.0       1000.0    0.0       
S12           f         37.0      9.0       0.0       0.0       1000.0    0.0       
S13           f         16.0      14.0      0.0       0.0       1000.0    0.0       
S14           f         68.0      47.0      0.0       0.0       1000.0    0.0       
S15           f         63.0      67.0      0.0       0.0       1000.0    0.0       
S16           f         47.0      10.0      0.0       0.0       1000.0    0.0       
S17           f         66.0      0.0       0.0       0.0       1000.0    0.0       
S18           f         18.0      66.0      0.0       0.0       1000.0    0.0       
S19           f         25.0      2.0       0.0       0.0       1000.0    0.0       
S20           f         51.0      44.0      0.0       0.0       1000.0    0.0       
C0            c         13.0      18.0      3.0       487.0     778.0     10.0      
C1            c         9.0       32.0      22.0      536.0     951.0     10.0      
C2            c         48.0      10.0      7.0       298.0     676.0     10.0      
C3            c         41.0      21.0      12.0      23.0      686.0     10.0      
C4            c         9.0       32.0      19.0      450.0     931.0     10.0      
C5            c         20.0      3.0       8.0       60.0      587.0     10.0      
C6            c         18.0      1.0       4.0       282.0     730.0     10.0      
C7            c         23.0      55.0      26.0      42.0      778.0     10.0      
C8            c         63.0      24.0      16.0      454.0     776.0     10.0      
C9            c         12.0      50.0      6.0       262.0     792.0     10.0      
C10           c         57.0      18.0      5.0       373.0     963.0     10.0      
C11           c         36.0      22.0      9.0       671.0     958.0     10.0      
C12           c         39.0      1.0       8.0       258.0     876.0     10.0      
C13           c         30.0      44.0      7.0       28.0      349.0     10.0      
C14           c         18.0      41.0      12.0      670.0     875.0     10.0      
C15           c         50.0      63.0      18.0      134.0     684.0     10.0      
C16           c         6.0       4.0       5.0       658.0     953.0     10.0      
C17           c         47.0      59.0      14.0      91.0      431.0     10.0      
C18           c         66.0      63.0      9.0       602.0     881.0     10.0      
C19           c         44.0      65.0      32.0      135.0     661.0     10.0      
C20           c         36.0      67.0      21.0      63.0      699.0     10.0      
C21           c         69.0      13.0      7.0       669.0     941.0     10.0      
C22           c         2.0       51.0      17.0      381.0     766.0     10.0      
C23           c         54.0      23.0      11.0      517.0     933.0     10.0      
C24           c         67.0      29.0      3.0       195.0     617.0     10.0      
C25           c         67.0      4.0       15.0      655.0     802.0     10.0      
C26           c         63.0      16.0      29.0      247.0     596.0     10.0      
C27           c         46.0      15.0      13.0      272.0     897.0     10.0      
C28           c         8.0       69.0      6.0       48.0      500.0     10.0      
C29           c         3.0       10.0      3.0       90.0      698.0     10.0      
C30           c         0.0       68.0      4.0       201.0     763.0     10.0      
C31           c         28.0      34.0      25.0      567.0     842.0     10.0      
C32           c         30.0      65.0      11.0      35.0      599.0     10.0      
C33           c         69.0      38.0      5.0       43.0      262.0     10.0      
C34           c         5.0       25.0      14.0      33.0      573.0     10.0      
C35           c         23.0      24.0      12.0      527.0     796.0     10.0      
C36           c         1.0       9.0       9.0       238.0     739.0     10.0      
C37           c         8.0       15.0      38.0      657.0     958.0     10.0      
C38           c         43.0      4.0       18.0      723.0     971.0     10.0      
C39           c         57.0      21.0      23.0      27.0      381.0     10.0      
C40           c         58.0      30.0      28.0      306.0     814.0     10.0      
C41           c         1.0       45.0      17.0      468.0     911.0     10.0      
C42           c         17.0      66.0      24.0      56.0      408.0     10.0      
C43           c         6.0       49.0      14.0      491.0     809.0     10.0      
C44           c         21.0      50.0      22.0      51.0      331.0     10.0      
C45           c         10.0      24.0      15.0      555.0     961.0     10.0      
C46           c         64.0      47.0      17.0      569.0     833.0     10.0      
C47           c         0.0       23.0      14.0      141.0     572.0     10.0      
C48           c         18.0      65.0      26.0      82.0      469.0     10.0      
C49           c         34.0      10.0      15.0      389.0     797.0     10.0      
C50           c         69.0      65.0      11.0      816.0     859.0     10.0      
C51           c         18.0      44.0      5.0       26.0      323.0     10.0      
C52           c         23.0      13.0      18.0      471.0     875.0     10.0      
C53           c         30.0      31.0      4.0       454.0     755.0     10.0      
C54           c         18.0      39.0      16.0      585.0     744.0     10.0      
C55           c         61.0      8.0       15.0      358.0     904.0     10.0      
C56           c         31.0      32.0      12.0      13.0      329.0     10.0      
C57           c         39.0      25.0      15.0      488.0     714.0     10.0      
C58           c         44.0      2.0       14.0      725.0     954.0     10.0      
C59           c         69.0      34.0      31.0      104.0     679.0     10.0      
C60           c         52.0      54.0      20.0      27.0      743.0     10.0      
C61           c         12.0      35.0      5.0       30.0      427.0     10.0      
C62           c         51.0      34.0      7.0       788.0     883.0     10.0      
C63           c         45.0      58.0      10.0      67.0      561.0     10.0      
C64           c         45.0      31.0      11.0      19.0      268.0     10.0      
C65           c         21.0      41.0      8.0       511.0     799.0     10.0      
C66           c         5.0       58.0      11.0      48.0      511.0     10.0      
C67           c         58.0      65.0      9.0       49.0      415.0     10.0      
C68           c         48.0      39.0      9.0       25.0      219.0     10.0      
C69           c         50.0      59.0      30.0      263.0     890.0     10.0      
C70           c         15.0      28.0      15.0      177.0     708.0     10.0      
C71           c         43.0      49.0      14.0      587.0     913.0     10.0      
C72           c         40.0      66.0      16.0      82.0      606.0     10.0      
C73           c         31.0      51.0      35.0      20.0      399.0     10.0      
C74           c         21.0      46.0      10.0      21.0      569.0     10.0      
C75           c         39.0      26.0      17.0      276.0     398.0     10.0      
C76           c         33.0      9.0       9.0       680.0     841.0     10.0      
C77           c         27.0      4.0       14.0      274.0     702.0     10.0      
C78           c         68.0      59.0      20.0      479.0     820.0     10.0      
C79           c         53.0      46.0      23.0      470.0     914.0     10.0      
C80           c         64.0      51.0      12.0      111.0     626.0     10.0      
C81           c         26.0      69.0      8.0       574.0     831.0     10.0      
C82           c         29.0      37.0      29.0      686.0     826.0     10.0      
C83           c         48.0      42.0      17.0      754.0     869.0     10.0      
C84           c         27.0      60.0      7.0       36.0      374.0     10.0      
C85           c         32.0      48.0      16.0      22.0      639.0     10.0      
C86           c         16.0      17.0      4.0       27.0      611.0     10.0      
C87           c         35.0      54.0      5.0       27.0      645.0     10.0      
C88           c         0.0       0.0       11.0      60.0      493.0     10.0      
C89           c         27.0      25.0      12.0      139.0     569.0     10.0      
C90           c         23.0      17.0      12.0      26.0      572.0     10.0      
C91           c         58.0      19.0      12.0      752.0     856.0     10.0      
C92           c         16.0      8.0       19.0      34.0      556.0     10.0      
C93           c         53.0      43.0      18.0      62.0      534.0     10.0      
C94           c         53.0      9.0       27.0      53.0      667.0     10.0      
C95           c         40.0      23.0      11.0      289.0     906.0     10.0      
C96           c         68.0      41.0      14.0      37.0      507.0     10.0      
C97           c         53.0      3.0       9.0       427.0     815.0     10.0      
C98           c         37.0      15.0      2.0       284.0     595.0     10.0      
C99           c         17.0      54.0      4.0       33.0      608.0     10.0      

Q Vehicle fuel tank capacity /187.7/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.2/
v average Velocity /1.0/
