StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         35.0      35.0      0.0       0.0       1000.0    0.0       
S0            f         35.0      35.0      0.0       0.0       1000.0    0.0       
S1            f         9.0       25.0      0.0       0.0       1000.0    0.0       
S2            f         70.0      33.0      0.0       0.0       1000.0    0.0       
S3            f         15.0      38.0      0.0       0.0       1000.0    0.0       
S4            f         47.0      63.0      0.0       0.0       1000.0    0.0       
S5            f         68.0      14.0      0.0       0.0       1000.0    0.0       
S6            f         55.0      21.0      0.0       0.0       1000.0    0.0       
S7            f         52.0      33.0      0.0       0.0       1000.0    0.0       
S8            f         28.0      62.0      0.0       0.0       1000.0    0.0       
S9            f         20.0      49.0      0.0       0.0       1000.0    0.0       
S10           f         54.0      1.0       0.0       0.0       1000.0    0.0       
S11           f         7.0       66.0      0.0       0.0       1000.0    0.0       
S12           f         37.0      9.0       0.0       0.0       1000.0    0.0       
S13           f         16.0      14.0      0.0       0.0       1000.0    0.0       
S14           f         68.0      47.0      0.0       0.0       1000.0    0.0       
S15           f         63.0      67.0      0.0       0.0       1000.0    0.0       
S16           f         47.0      10.0      0.0       0.0       1000.0    0.0       
S17           f         66.0      0.0       0.0       0.0       1000.0    0.0       
S18           f         18.0      66.0      0.0       0.0       1000.0    0.0       
S19           f         25.0      2.0       0.0       0.0       1000.0    0.0       
S20           f         51.0      44.0      0.0       0.0       1000.0    0.0       
C0            c         13.0      18.0      3.0       38.0      487.0     10.0      
C1            c         9.0       32.0      22.0      29.0      424.0     10.0      
C2            c         48.0      10.0      7.0       808.0     919.0     10.0      
C3            c         41.0      21.0      12.0      269.0     874.0     10.0      
C4            c         9.0       32.0      19.0      28.0      229.0     10.0      
C5            c         20.0      3.0       8.0       614.0     972.0     10.0      
C6            c         18.0      1.0       4.0       61.0      414.0     10.0      
C7            c         23.0      55.0      26.0      27.0      457.0     10.0      
C8            c         63.0      24.0      16.0      711.0     953.0     10.0      
C9            c         12.0      50.0      6.0       35.0      463.0     10.0      
C10           c         57.0      18.0      5.0       547.0     777.0     10.0      
C11           c         36.0      22.0      9.0       36.0      373.0     10.0      
C12           c         39.0      1.0       8.0       39.0      771.0     10.0      
C13           c         30.0      44.0      7.0       62.0      454.0     10.0      
C14           c         18.0      41.0      12.0      33.0      545.0     10.0      
C15           c         50.0      63.0      18.0      35.0      702.0     10.0      
C16           c         6.0       4.0       5.0       45.0      806.0     10.0      
C17           c         47.0      59.0      14.0      703.0     913.0     10.0      
C18           c         66.0      63.0      9.0       290.0     726.0     10.0      
C19           c         44.0      65.0      32.0      262.0     674.0     10.0      
C20           c         36.0      67.0      21.0      449.0     927.0     10.0      
C21           c         69.0      13.0      7.0       260.0     683.0     10.0      
C22           c         2.0       51.0      17.0      503.0     975.0     10.0      
C23           c         54.0      23.0      11.0      787.0     942.0     10.0      
C24           c         67.0      29.0      3.0       450.0     896.0     10.0      
C25           c         67.0      4.0       15.0      399.0     819.0     10.0      
C26           c         63.0      16.0      29.0      39.0      503.0     10.0      
C27           c         46.0      15.0      13.0      44.0      417.0     10.0      
C28           c         8.0       69.0      6.0       461.0     859.0     10.0      
C29           c         3.0       10.0      3.0       742.0     961.0     10.0      
C30           c         0.0       68.0      4.0       359.0     522.0     10.0      
C31           c         28.0      34.0      25.0      35.0      590.0     10.0      
C32           c         30.0      65.0      11.0      240.0     539.0     10.0      
C33           c         69.0      38.0      5.0       809.0     965.0     10.0      
C34           c         5.0       25.0      14.0      140.0     425.0     10.0      
C35           c         23.0      24.0      12.0      417.0     786.0     10.0      
C36           c         1.0       9.0       9.0       57.0      666.0     10.0      
C37           c         8.0       15.0      38.0      328.0     881.0     10.0      
C38           c         43.0      4.0       18.0      583.0     970.0     10.0      
C39           c         57.0      21.0      23.0      45.0      736.0     10.0      
C40           c         58.0      30.0      28.0      367.0     829.0     10.0      
C41           c         1.0       45.0      17.0      601.0     802.0     10.0      
C42           c         17.0      66.0      24.0      76.0      499.0     10.0      
C43           c         6.0       49.0      14.0      460.0     891.0     10.0      
C44           c         21.0      50.0      22.0      21.0      505.0     10.0      
C45           c         10.0      24.0      15.0      546.0     958.0     10.0      
C46           c         64.0      47.0      17.0      254.0     633.0     10.0      
C47           c         0.0       23.0      14.0      702.0     969.0     10.0      
C48           c         18.0      65.0      26.0      45.0      366.0     10.0      
C49           c         34.0      10.0      15.0      373.0     964.0     10.0      
C50           c         69.0      65.0      11.0      221.0     941.0     10.0      
C51           c         18.0      44.0      5.0       22.0      427.0     10.0      
C52           c         23.0      13.0      18.0      27.0      528.0     10.0      
C53           c         30.0      31.0      4.0       112.0     449.0     10.0      
C54           c         18.0      39.0      16.0      565.0     966.0     10.0      
C55           c         61.0      8.0       15.0      136.0     775.0     10.0      
C56           c         31.0      32.0      12.0      361.0     762.0     10.0      
C57           c         39.0      25.0      15.0      253.0     727.0     10.0      
C58           c         44.0      2.0       14.0      355.0     952.0     10.0      
C59           c         69.0      34.0      31.0      113.0     631.0     10.0      
C60           c         52.0      54.0      20.0      412.0     920.0     10.0      
C61           c         12.0      35.0      5.0       419.0     968.0     10.0      
C62           c         51.0      34.0      7.0       425.0     971.0     10.0      
C63           c         45.0      58.0      10.0      144.0     764.0     10.0      
C64           c         45.0      31.0      11.0      445.0     862.0     10.0      
C65           c         21.0      41.0      8.0       18.0      736.0     10.0      
C66           c         5.0       58.0      11.0      661.0     875.0     10.0      
C67           c         58.0      65.0      9.0       434.0     881.0     10.0      
C68           c         48.0      39.0      9.0       14.0      590.0     10.0      
C69           c         50.0      59.0      30.0      30.0      571.0     10.0      
C70           c         15.0      28.0      15.0      481.0     914.0     10.0      
C71           c         43.0      49.0      14.0      121.0     627.0     10.0      
C72           c         40.0      66.0      16.0      642.0     840.0     10.0      
C73           c         31.0      51.0      35.0      22.0      638.0     10.0      
C74           c         21.0      46.0      10.0      352.0     783.0     10.0      
C75           c         39.0      26.0      17.0      734.0     924.0     10.0      
C76           c         33.0      9.0       9.0       40.0      612.0     10.0      
C77           c         27.0      4.0       14.0      328.0     786.0     10.0      
C78           c         68.0      59.0      20.0      57.0      362.0     10.0      
C79           c         53.0      46.0      23.0      27.0      321.0     10.0      
C80           c         64.0      51.0      12.0      739.0     931.0     10.0      
C81           c         26.0      69.0      8.0       679.0     924.0     10.0      
C82           c         29.0      37.0      29.0      630.0     919.0     10.0      
C83           c         48.0      42.0      17.0      21.0      553.0     10.0      
C84           c         27.0      60.0      7.0       523.0     723.0     10.0      
C85           c         32.0      48.0      16.0      23.0      817.0     10.0      
C86           c         16.0      17.0      4.0       666.0     926.0     10.0      
C87           c         35.0      54.0      5.0       55.0      680.0     10.0      
C88           c         0.0       0.0       11.0      88.0      653.0     10.0      
C89           c         27.0      25.0      12.0      168.0     662.0     10.0      
C90           c         23.0      17.0      12.0      24.0      462.0     10.0      
C91           c         58.0      19.0      12.0      725.0     827.0     10.0      
C92           c         16.0      8.0       19.0      63.0      684.0     10.0      
C93           c         53.0      43.0      18.0      589.0     969.0     10.0      
C94           c         53.0      9.0       27.0      813.0     935.0     10.0      
C95           c         40.0      23.0      11.0      411.0     672.0     10.0      
C96           c         68.0      41.0      14.0      383.0     877.0     10.0      
C97           c         53.0      3.0       9.0       450.0     848.0     10.0      
C98           c         37.0      15.0      2.0       31.0      636.0     10.0      
C99           c         17.0      54.0      4.0       31.0      629.0     10.0      

Q Vehicle fuel tank capacity /187.7/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.2/
v average Velocity /1.0/
