StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       3400.0    0.0       
S0            f         45.0      50.0      0.0       0.0       3400.0    0.0       
S1            f         30.0      61.0      0.0       0.0       3400.0    0.0       
S2            f         76.0      35.0      0.0       0.0       3400.0    0.0       
S3            f         11.0      13.0      0.0       0.0       3400.0    0.0       
S4            f         81.0      92.0      0.0       0.0       3400.0    0.0       
S5            f         6.0       83.0      0.0       0.0       3400.0    0.0       
S6            f         71.0      48.0      0.0       0.0       3400.0    0.0       
S7            f         39.0      82.0      0.0       0.0       3400.0    0.0       
S8            f         22.0      45.0      0.0       0.0       3400.0    0.0       
S9            f         69.0      92.0      0.0       0.0       3400.0    0.0       
S10           f         2.0       37.0      0.0       0.0       3400.0    0.0       
S11           f         99.0      93.0      0.0       0.0       3400.0    0.0       
S12           f         12.0      23.0      0.0       0.0       3400.0    0.0       
S13           f         91.0      5.0       0.0       0.0       3400.0    0.0       
S14           f         7.0       72.0      0.0       0.0       3400.0    0.0       
S15           f         69.0      22.0      0.0       0.0       3400.0    0.0       
S16           f         61.0      61.0      0.0       0.0       3400.0    0.0       
S17           f         84.0      49.0      0.0       0.0       3400.0    0.0       
S18           f         29.0      2.0       0.0       0.0       3400.0    0.0       
S19           f         53.0      19.0      0.0       0.0       3400.0    0.0       
S20           f         83.0      69.0      0.0       0.0       3400.0    0.0       
C0            c         28.0      65.0      10.0      1933.0    2573.0    90.0      
C1            c         35.0      61.0      10.0      1955.0    2595.0    90.0      
C2            c         23.0      64.0      20.0      555.0     1195.0    90.0      
C3            c         29.0      61.0      20.0      410.0     1050.0    90.0      
C4            c         36.0      55.0      10.0      2531.0    3171.0    90.0      
C5            c         37.0      63.0      10.0      376.0     1016.0    90.0      
C6            c         35.0      56.0      10.0      36.0      676.0     90.0      
C7            c         29.0      59.0      10.0      1006.0    1646.0    90.0      
C8            c         35.0      57.0      20.0      463.0     1103.0    90.0      
C9            c         31.0      57.0      30.0      19.0      659.0     90.0      
C10           c         32.0      63.0      20.0      128.0     768.0     90.0      
C11           c         79.0      26.0      20.0      933.0     1573.0    90.0      
C12           c         70.0      14.0      20.0      708.0     1348.0    90.0      
C13           c         70.0      15.0      20.0      2168.0    2808.0    90.0      
C14           c         81.0      20.0      10.0      2028.0    2668.0    90.0      
C15           c         83.0      25.0      10.0      1194.0    1834.0    90.0      
C16           c         83.0      20.0      10.0      1943.0    2583.0    90.0      
C17           c         74.0      22.0      50.0      904.0     1544.0    90.0      
C18           c         80.0      20.0      10.0      1573.0    2213.0    90.0      
C19           c         82.0      21.0      10.0      1284.0    1924.0    90.0      
C20           c         78.0      26.0      30.0      1036.0    1676.0    90.0      
C21           c         37.0      34.0      10.0      960.0     1600.0    90.0      
C22           c         27.0      25.0      10.0      917.0     1557.0    90.0      
C23           c         28.0      27.0      10.0      584.0     1224.0    90.0      
C24           c         25.0      24.0      10.0      1274.0    1914.0    90.0      
C25           c         28.0      32.0      30.0      445.0     1085.0    90.0      
C26           c         28.0      30.0      10.0      516.0     1156.0    90.0      
C27           c         36.0      30.0      10.0      421.0     1061.0    90.0      
C28           c         30.0      36.0      10.0      2012.0    2652.0    90.0      
C29           c         32.0      31.0      20.0      213.0     853.0     90.0      
C30           c         12.0      15.0      10.0      653.0     1293.0    90.0      
C31           c         21.0      11.0      20.0      604.0     1244.0    90.0      
C32           c         5.0       5.0       20.0      989.0     1629.0    90.0      
C33           c         15.0      18.0      10.0      1494.0    2134.0    90.0      
C34           c         17.0      22.0      10.0      2063.0    2703.0    90.0      
C35           c         11.0      16.0      10.0      677.0     1317.0    90.0      
C36           c         19.0      13.0      20.0      1486.0    2126.0    90.0      
C37           c         19.0      21.0      30.0      1457.0    2097.0    90.0      
C38           c         14.0      18.0      20.0      749.0     1389.0    90.0      
C39           c         17.0      20.0      10.0      537.0     1177.0    90.0      
C40           c         52.0      73.0      10.0      1024.0    1664.0    90.0      
C41           c         39.0      63.0      10.0      1523.0    2163.0    90.0      
C42           c         62.0      78.0      20.0      696.0     1336.0    90.0      
C43           c         50.0      79.0      20.0      737.0     1377.0    90.0      
C44           c         56.0      66.0      30.0      233.0     873.0     90.0      
C45           c         52.0      63.0      10.0      545.0     1185.0    90.0      
C46           c         55.0      66.0      40.0      48.0      688.0     90.0      
C47           c         54.0      70.0      20.0      1404.0    2044.0    90.0      
C48           c         49.0      65.0      40.0      768.0     1408.0    90.0      
C49           c         17.0      76.0      10.0      860.0     1500.0    90.0      
C50           c         5.0       71.0      10.0      1397.0    2037.0    90.0      
C51           c         1.0       89.0      10.0      574.0     1214.0    90.0      
C52           c         8.0       82.0      20.0      778.0     1418.0    90.0      
C53           c         17.0      84.0      10.0      1483.0    2123.0    90.0      
C54           c         16.0      81.0      10.0      946.0     1586.0    90.0      
C55           c         11.0      79.0      20.0      2159.0    2799.0    90.0      
C56           c         14.0      80.0      30.0      1177.0    1817.0    90.0      
C57           c         9.0       81.0      10.0      992.0     1632.0    90.0      
C58           c         8.0       77.0      10.0      1115.0    1755.0    90.0      
C59           c         14.0      79.0      30.0      724.0     1364.0    90.0      
C60           c         57.0      37.0      40.0      432.0     1072.0    90.0      
C61           c         59.0      27.0      20.0      2005.0    2645.0    90.0      
C62           c         49.0      26.0      10.0      1883.0    2523.0    90.0      
C63           c         50.0      33.0      30.0      645.0     1285.0    90.0      
C64           c         58.0      32.0      10.0      320.0     960.0     90.0      
C65           c         50.0      39.0      20.0      102.0     742.0     90.0      
C66           c         49.0      38.0      10.0      2263.0    2903.0    90.0      
C67           c         53.0      38.0      10.0      1771.0    2411.0    90.0      
C68           c         58.0      38.0      40.0      662.0     1302.0    90.0      
C69           c         52.0      35.0      20.0      260.0     900.0     90.0      
C70           c         53.0      38.0      10.0      1714.0    2354.0    90.0      
C71           c         53.0      36.0      10.0      240.0     880.0     90.0      
C72           c         91.0      73.0      30.0      1517.0    2157.0    90.0      
C73           c         91.0      75.0      20.0      642.0     1282.0    90.0      
C74           c         98.0      81.0      10.0      1289.0    1929.0    90.0      
C75           c         86.0      67.0      20.0      923.0     1563.0    90.0      
C76           c         90.0      68.0      50.0      1948.0    2588.0    90.0      
C77           c         86.0      68.0      10.0      1437.0    2077.0    90.0      
C78           c         84.0      70.0      20.0      579.0     1219.0    90.0      
C79           c         89.0      68.0      30.0      942.0     1582.0    90.0      
C80           c         90.0      72.0      10.0      718.0     1358.0    90.0      
C81           c         91.0      72.0      10.0      460.0     1100.0    90.0      
C82           c         91.0      65.0      10.0      743.0     1383.0    90.0      
C83           c         64.0      56.0      30.0      128.0     768.0     90.0      
C84           c         55.0      64.0      10.0      136.0     776.0     90.0      
C85           c         72.0      68.0      40.0      1618.0    2258.0    90.0      
C86           c         63.0      65.0      10.0      100.0     740.0     90.0      
C87           c         65.0      59.0      40.0      65.0      705.0     90.0      
C88           c         69.0      53.0      10.0      1260.0    1900.0    90.0      
C89           c         62.0      51.0      30.0      146.0     786.0     90.0      
C90           c         64.0      51.0      10.0      33.0      673.0     90.0      
C91           c         61.0      59.0      10.0      1865.0    2505.0    90.0      
C92           c         68.0      87.0      30.0      952.0     1592.0    90.0      
C93           c         60.0      81.0      20.0      725.0     1365.0    90.0      
C94           c         78.0      82.0      20.0      841.0     1481.0    90.0      
C95           c         68.0      89.0      10.0      583.0     1223.0    90.0      
C96           c         71.0      94.0      10.0      936.0     1576.0    90.0      
C97           c         71.0      93.0      40.0      1957.0    2597.0    90.0      
C98           c         73.0      91.0      10.0      1547.0    2187.0    90.0      
C99           c         73.0      85.0      20.0      2021.0    2661.0    90.0      

Q Vehicle fuel tank capacity /135.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.0/
v average Velocity /1.0/
