StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       3400.0    0.0       
S0            f         45.0      50.0      0.0       0.0       3400.0    0.0       
S1            f         30.0      61.0      0.0       0.0       3400.0    0.0       
S2            f         76.0      35.0      0.0       0.0       3400.0    0.0       
S3            f         11.0      13.0      0.0       0.0       3400.0    0.0       
S4            f         81.0      92.0      0.0       0.0       3400.0    0.0       
S5            f         6.0       83.0      0.0       0.0       3400.0    0.0       
S6            f         71.0      48.0      0.0       0.0       3400.0    0.0       
S7            f         39.0      82.0      0.0       0.0       3400.0    0.0       
S8            f         22.0      45.0      0.0       0.0       3400.0    0.0       
S9            f         69.0      92.0      0.0       0.0       3400.0    0.0       
S10           f         2.0       37.0      0.0       0.0       3400.0    0.0       
S11           f         99.0      93.0      0.0       0.0       3400.0    0.0       
S12           f         12.0      23.0      0.0       0.0       3400.0    0.0       
S13           f         91.0      5.0       0.0       0.0       3400.0    0.0       
S14           f         7.0       72.0      0.0       0.0       3400.0    0.0       
S15           f         69.0      22.0      0.0       0.0       3400.0    0.0       
S16           f         61.0      61.0      0.0       0.0       3400.0    0.0       
S17           f         84.0      49.0      0.0       0.0       3400.0    0.0       
S18           f         29.0      2.0       0.0       0.0       3400.0    0.0       
S19           f         53.0      19.0      0.0       0.0       3400.0    0.0       
S20           f         83.0      69.0      0.0       0.0       3400.0    0.0       
C0            c         28.0      65.0      10.0      826.0     986.0     90.0      
C1            c         35.0      61.0      10.0      1943.0    2103.0    90.0      
C2            c         23.0      64.0      20.0      482.0     642.0     90.0      
C3            c         29.0      61.0      20.0      758.0     918.0     90.0      
C4            c         36.0      55.0      10.0      1931.0    2091.0    90.0      
C5            c         37.0      63.0      10.0      1641.0    1801.0    90.0      
C6            c         35.0      56.0      10.0      2937.0    3097.0    90.0      
C7            c         29.0      59.0      10.0      2076.0    2236.0    90.0      
C8            c         35.0      57.0      20.0      725.0     885.0     90.0      
C9            c         31.0      57.0      30.0      1169.0    1329.0    90.0      
C10           c         32.0      63.0      20.0      1688.0    1848.0    90.0      
C11           c         79.0      26.0      20.0      1633.0    1793.0    90.0      
C12           c         70.0      14.0      20.0      1705.0    1865.0    90.0      
C13           c         70.0      15.0      20.0      2363.0    2523.0    90.0      
C14           c         81.0      20.0      10.0      492.0     652.0     90.0      
C15           c         83.0      25.0      10.0      800.0     960.0     90.0      
C16           c         83.0      20.0      10.0      653.0     813.0     90.0      
C17           c         74.0      22.0      50.0      611.0     771.0     90.0      
C18           c         80.0      20.0      10.0      567.0     727.0     90.0      
C19           c         82.0      21.0      10.0      877.0     1037.0    90.0      
C20           c         78.0      26.0      30.0      1726.0    1886.0    90.0      
C21           c         37.0      34.0      10.0      1889.0    2049.0    90.0      
C22           c         27.0      25.0      10.0      1797.0    1957.0    90.0      
C23           c         28.0      27.0      10.0      785.0     945.0     90.0      
C24           c         25.0      24.0      10.0      1081.0    1241.0    90.0      
C25           c         28.0      32.0      30.0      772.0     932.0     90.0      
C26           c         28.0      30.0      10.0      749.0     909.0     90.0      
C27           c         36.0      30.0      10.0      1051.0    1211.0    90.0      
C28           c         30.0      36.0      10.0      573.0     733.0     90.0      
C29           c         32.0      31.0      20.0      827.0     987.0     90.0      
C30           c         12.0      15.0      10.0      1471.0    1631.0    90.0      
C31           c         21.0      11.0      20.0      1930.0    2090.0    90.0      
C32           c         5.0       5.0       20.0      544.0     704.0     90.0      
C33           c         15.0      18.0      10.0      590.0     750.0     90.0      
C34           c         17.0      22.0      10.0      508.0     668.0     90.0      
C35           c         11.0      16.0      10.0      819.0     979.0     90.0      
C36           c         19.0      13.0      20.0      758.0     918.0     90.0      
C37           c         19.0      21.0      30.0      2377.0    2537.0    90.0      
C38           c         14.0      18.0      20.0      1713.0    1873.0    90.0      
C39           c         17.0      20.0      10.0      1347.0    1507.0    90.0      
C40           c         52.0      73.0      10.0      1354.0    1514.0    90.0      
C41           c         39.0      63.0      10.0      731.0     891.0     90.0      
C42           c         62.0      78.0      20.0      2074.0    2234.0    90.0      
C43           c         50.0      79.0      20.0      1088.0    1248.0    90.0      
C44           c         56.0      66.0      30.0      726.0     886.0     90.0      
C45           c         52.0      63.0      10.0      702.0     862.0     90.0      
C46           c         55.0      66.0      40.0      1046.0    1206.0    90.0      
C47           c         54.0      70.0      20.0      609.0     769.0     90.0      
C48           c         49.0      65.0      40.0      1749.0    1909.0    90.0      
C49           c         17.0      76.0      10.0      1583.0    1743.0    90.0      
C50           c         5.0       71.0      10.0      1024.0    1184.0    90.0      
C51           c         1.0       89.0      10.0      1389.0    1549.0    90.0      
C52           c         8.0       82.0      20.0      2324.0    2484.0    90.0      
C53           c         17.0      84.0      10.0      1931.0    2091.0    90.0      
C54           c         16.0      81.0      10.0      1176.0    1336.0    90.0      
C55           c         11.0      79.0      20.0      1410.0    1570.0    90.0      
C56           c         14.0      80.0      30.0      962.0     1122.0    90.0      
C57           c         9.0       81.0      10.0      1345.0    1505.0    90.0      
C58           c         8.0       77.0      10.0      2278.0    2438.0    90.0      
C59           c         14.0      79.0      30.0      494.0     654.0     90.0      
C60           c         57.0      37.0      40.0      376.0     536.0     90.0      
C61           c         59.0      27.0      20.0      1776.0    1936.0    90.0      
C62           c         49.0      26.0      10.0      1689.0    1849.0    90.0      
C63           c         50.0      33.0      30.0      2321.0    2481.0    90.0      
C64           c         58.0      32.0      10.0      367.0     527.0     90.0      
C65           c         50.0      39.0      20.0      1885.0    2045.0    90.0      
C66           c         49.0      38.0      10.0      667.0     827.0     90.0      
C67           c         53.0      38.0      10.0      1672.0    1832.0    90.0      
C68           c         58.0      38.0      40.0      262.0     422.0     90.0      
C69           c         52.0      35.0      20.0      914.0     1074.0    90.0      
C70           c         53.0      38.0      10.0      915.0     1075.0    90.0      
C71           c         53.0      36.0      10.0      700.0     860.0     90.0      
C72           c         91.0      73.0      30.0      1003.0    1163.0    90.0      
C73           c         91.0      75.0      20.0      1621.0    1781.0    90.0      
C74           c         98.0      81.0      10.0      733.0     893.0     90.0      
C75           c         86.0      67.0      20.0      715.0     875.0     90.0      
C76           c         90.0      68.0      50.0      1313.0    1473.0    90.0      
C77           c         86.0      68.0      10.0      1519.0    1679.0    90.0      
C78           c         84.0      70.0      20.0      525.0     685.0     90.0      
C79           c         89.0      68.0      30.0      780.0     940.0     90.0      
C80           c         90.0      72.0      10.0      633.0     793.0     90.0      
C81           c         91.0      72.0      10.0      1015.0    1175.0    90.0      
C82           c         91.0      65.0      10.0      1150.0    1310.0    90.0      
C83           c         64.0      56.0      30.0      500.0     660.0     90.0      
C84           c         55.0      64.0      10.0      794.0     954.0     90.0      
C85           c         72.0      68.0      40.0      513.0     673.0     90.0      
C86           c         63.0      65.0      10.0      375.0     535.0     90.0      
C87           c         65.0      59.0      40.0      431.0     591.0     90.0      
C88           c         69.0      53.0      10.0      1035.0    1195.0    90.0      
C89           c         62.0      51.0      30.0      1009.0    1169.0    90.0      
C90           c         64.0      51.0      10.0      208.0     368.0     90.0      
C91           c         61.0      59.0      10.0      2040.0    2200.0    90.0      
C92           c         68.0      87.0      30.0      1173.0    1333.0    90.0      
C93           c         60.0      81.0      20.0      1334.0    1494.0    90.0      
C94           c         78.0      82.0      20.0      1033.0    1193.0    90.0      
C95           c         68.0      89.0      10.0      876.0     1036.0    90.0      
C96           c         71.0      94.0      10.0      1103.0    1263.0    90.0      
C97           c         71.0      93.0      40.0      2229.0    2389.0    90.0      
C98           c         73.0      91.0      10.0      2496.0    2656.0    90.0      
C99           c         73.0      85.0      20.0      745.0     905.0     90.0      

Q Vehicle fuel tank capacity /135.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.0/
v average Velocity /1.0/
