StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       3400.0    0.0       
S0            f         45.0      50.0      0.0       0.0       3400.0    0.0       
S1            f         30.0      61.0      0.0       0.0       3400.0    0.0       
S2            f         76.0      35.0      0.0       0.0       3400.0    0.0       
S3            f         11.0      13.0      0.0       0.0       3400.0    0.0       
S4            f         81.0      92.0      0.0       0.0       3400.0    0.0       
S5            f         6.0       83.0      0.0       0.0       3400.0    0.0       
S6            f         71.0      48.0      0.0       0.0       3400.0    0.0       
S7            f         39.0      82.0      0.0       0.0       3400.0    0.0       
S8            f         22.0      45.0      0.0       0.0       3400.0    0.0       
S9            f         69.0      92.0      0.0       0.0       3400.0    0.0       
S10           f         2.0       37.0      0.0       0.0       3400.0    0.0       
S11           f         99.0      93.0      0.0       0.0       3400.0    0.0       
S12           f         12.0      23.0      0.0       0.0       3400.0    0.0       
S13           f         91.0      5.0       0.0       0.0       3400.0    0.0       
S14           f         7.0       72.0      0.0       0.0       3400.0    0.0       
S15           f         69.0      22.0      0.0       0.0       3400.0    0.0       
S16           f         61.0      61.0      0.0       0.0       3400.0    0.0       
S17           f         84.0      49.0      0.0       0.0       3400.0    0.0       
S18           f         29.0      2.0       0.0       0.0       3400.0    0.0       
S19           f         53.0      19.0      0.0       0.0       3400.0    0.0       
S20           f         83.0      69.0      0.0       0.0       3400.0    0.0       
C0            c         28.0      65.0      10.0      1234.0    1394.0    90.0      
C1            c         35.0      61.0      10.0      272.0     432.0     90.0      
C2            c         23.0      64.0      20.0      1861.0    2021.0    90.0      
C3            c         29.0      61.0      20.0      536.0     696.0     90.0      
C4            c         36.0      55.0      10.0      1862.0    2022.0    90.0      
C5            c         37.0      63.0      10.0      351.0     511.0     90.0      
C6            c         35.0      56.0      10.0      753.0     913.0     90.0      
C7            c         29.0      59.0      10.0      645.0     805.0     90.0      
C8            c         35.0      57.0      20.0      2323.0    2483.0    90.0      
C9            c         31.0      57.0      30.0      1396.0    1556.0    90.0      
C10           c         32.0      63.0      20.0      1461.0    1621.0    90.0      
C11           c         79.0      26.0      20.0      762.0     922.0     90.0      
C12           c         70.0      14.0      20.0      1090.0    1250.0    90.0      
C13           c         70.0      15.0      20.0      834.0     994.0     90.0      
C14           c         81.0      20.0      10.0      1675.0    1835.0    90.0      
C15           c         83.0      25.0      10.0      1410.0    1570.0    90.0      
C16           c         83.0      20.0      10.0      902.0     1062.0    90.0      
C17           c         74.0      22.0      50.0      641.0     801.0     90.0      
C18           c         80.0      20.0      10.0      632.0     792.0     90.0      
C19           c         82.0      21.0      10.0      654.0     814.0     90.0      
C20           c         78.0      26.0      30.0      491.0     651.0     90.0      
C21           c         37.0      34.0      10.0      1859.0    2019.0    90.0      
C22           c         27.0      25.0      10.0      1968.0    2128.0    90.0      
C23           c         28.0      27.0      10.0      1750.0    1910.0    90.0      
C24           c         25.0      24.0      10.0      581.0     741.0     90.0      
C25           c         28.0      32.0      30.0      2252.0    2412.0    90.0      
C26           c         28.0      30.0      10.0      1740.0    1900.0    90.0      
C27           c         36.0      30.0      10.0      1325.0    1485.0    90.0      
C28           c         30.0      36.0      10.0      2004.0    2164.0    90.0      
C29           c         32.0      31.0      20.0      733.0     893.0     90.0      
C30           c         12.0      15.0      10.0      763.0     923.0     90.0      
C31           c         21.0      11.0      20.0      478.0     638.0     90.0      
C32           c         5.0       5.0       20.0      1044.0    1204.0    90.0      
C33           c         15.0      18.0      10.0      808.0     968.0     90.0      
C34           c         17.0      22.0      10.0      1432.0    1592.0    90.0      
C35           c         11.0      16.0      10.0      816.0     976.0     90.0      
C36           c         19.0      13.0      20.0      1397.0    1557.0    90.0      
C37           c         19.0      21.0      30.0      1886.0    2046.0    90.0      
C38           c         14.0      18.0      20.0      666.0     826.0     90.0      
C39           c         17.0      20.0      10.0      959.0     1119.0    90.0      
C40           c         52.0      73.0      10.0      1079.0    1239.0    90.0      
C41           c         39.0      63.0      10.0      349.0     509.0     90.0      
C42           c         62.0      78.0      20.0      2388.0    2548.0    90.0      
C43           c         50.0      79.0      20.0      631.0     791.0     90.0      
C44           c         56.0      66.0      30.0      445.0     605.0     90.0      
C45           c         52.0      63.0      10.0      882.0     1042.0    90.0      
C46           c         55.0      66.0      40.0      408.0     568.0     90.0      
C47           c         54.0      70.0      20.0      2086.0    2246.0    90.0      
C48           c         49.0      65.0      40.0      920.0     1080.0    90.0      
C49           c         17.0      76.0      10.0      584.0     744.0     90.0      
C50           c         5.0       71.0      10.0      759.0     919.0     90.0      
C51           c         1.0       89.0      10.0      486.0     646.0     90.0      
C52           c         8.0       82.0      20.0      998.0     1158.0    90.0      
C53           c         17.0      84.0      10.0      633.0     793.0     90.0      
C54           c         16.0      81.0      10.0      936.0     1096.0    90.0      
C55           c         11.0      79.0      20.0      1276.0    1436.0    90.0      
C56           c         14.0      80.0      30.0      2306.0    2466.0    90.0      
C57           c         9.0       81.0      10.0      2480.0    2640.0    90.0      
C58           c         8.0       77.0      10.0      661.0     821.0     90.0      
C59           c         14.0      79.0      30.0      579.0     739.0     90.0      
C60           c         57.0      37.0      40.0      138.0     298.0     90.0      
C61           c         59.0      27.0      20.0      712.0     872.0     90.0      
C62           c         49.0      26.0      10.0      2386.0    2546.0    90.0      
C63           c         50.0      33.0      30.0      117.0     277.0     90.0      
C64           c         58.0      32.0      10.0      208.0     368.0     90.0      
C65           c         50.0      39.0      20.0      208.0     368.0     90.0      
C66           c         49.0      38.0      10.0      520.0     680.0     90.0      
C67           c         53.0      38.0      10.0      529.0     689.0     90.0      
C68           c         58.0      38.0      40.0      498.0     658.0     90.0      
C69           c         52.0      35.0      20.0      561.0     721.0     90.0      
C70           c         53.0      38.0      10.0      1394.0    1554.0    90.0      
C71           c         53.0      36.0      10.0      2533.0    2693.0    90.0      
C72           c         91.0      73.0      30.0      518.0     678.0     90.0      
C73           c         91.0      75.0      20.0      1277.0    1437.0    90.0      
C74           c         98.0      81.0      10.0      2269.0    2429.0    90.0      
C75           c         86.0      67.0      20.0      594.0     754.0     90.0      
C76           c         90.0      68.0      50.0      1998.0    2158.0    90.0      
C77           c         86.0      68.0      10.0      979.0     1139.0    90.0      
C78           c         84.0      70.0      20.0      1469.0    1629.0    90.0      
C79           c         89.0      68.0      30.0      1211.0    1371.0    90.0      
C80           c         90.0      72.0      10.0      844.0     1004.0    90.0      
C81           c         91.0      72.0      10.0      1644.0    1804.0    90.0      
C82           c         91.0      65.0      10.0      1639.0    1799.0    90.0      
C83           c         64.0      56.0      30.0      353.0     513.0     90.0      
C84           c         55.0      64.0      10.0      1108.0    1268.0    90.0      
C85           c         72.0      68.0      40.0      1477.0    1637.0    90.0      
C86           c         63.0      65.0      10.0      3091.0    3251.0    90.0      
C87           c         65.0      59.0      40.0      1314.0    1474.0    90.0      
C88           c         69.0      53.0      10.0      288.0     448.0     90.0      
C89           c         62.0      51.0      30.0      1910.0    2070.0    90.0      
C90           c         64.0      51.0      10.0      1091.0    1251.0    90.0      
C91           c         61.0      59.0      10.0      1098.0    1258.0    90.0      
C92           c         68.0      87.0      30.0      1572.0    1732.0    90.0      
C93           c         60.0      81.0      20.0      1313.0    1473.0    90.0      
C94           c         78.0      82.0      20.0      1248.0    1408.0    90.0      
C95           c         68.0      89.0      10.0      539.0     699.0     90.0      
C96           c         71.0      94.0      10.0      507.0     667.0     90.0      
C97           c         71.0      93.0      40.0      1753.0    1913.0    90.0      
C98           c         73.0      91.0      10.0      528.0     688.0     90.0      
C99           c         73.0      85.0      20.0      1243.0    1403.0    90.0      

Q Vehicle fuel tank capacity /135.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.0/
v average Velocity /1.0/
