StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       3400.0    0.0       
S0            f         45.0      50.0      0.0       0.0       3400.0    0.0       
S1            f         30.0      61.0      0.0       0.0       3400.0    0.0       
S2            f         76.0      35.0      0.0       0.0       3400.0    0.0       
S3            f         11.0      13.0      0.0       0.0       3400.0    0.0       
S4            f         81.0      92.0      0.0       0.0       3400.0    0.0       
S5            f         6.0       83.0      0.0       0.0       3400.0    0.0       
S6            f         71.0      48.0      0.0       0.0       3400.0    0.0       
S7            f         39.0      82.0      0.0       0.0       3400.0    0.0       
S8            f         22.0      45.0      0.0       0.0       3400.0    0.0       
S9            f         69.0      92.0      0.0       0.0       3400.0    0.0       
S10           f         2.0       37.0      0.0       0.0       3400.0    0.0       
S11           f         99.0      93.0      0.0       0.0       3400.0    0.0       
S12           f         12.0      23.0      0.0       0.0       3400.0    0.0       
S13           f         91.0      5.0       0.0       0.0       3400.0    0.0       
S14           f         7.0       72.0      0.0       0.0       3400.0    0.0       
S15           f         69.0      22.0      0.0       0.0       3400.0    0.0       
S16           f         61.0      61.0      0.0       0.0       3400.0    0.0       
S17           f         84.0      49.0      0.0       0.0       3400.0    0.0       
S18           f         29.0      2.0       0.0       0.0       3400.0    0.0       
S19           f         53.0      19.0      0.0       0.0       3400.0    0.0       
S20           f         83.0      69.0      0.0       0.0       3400.0    0.0       
C0            c         28.0      65.0      10.0      0.0       3270.0    90.0      
C1            c         35.0      61.0      10.0      1978.0    2138.0    90.0      
C2            c         23.0      64.0      20.0      705.0     865.0     90.0      
C3            c         29.0      61.0      20.0      0.0       3270.0    90.0      
C4            c         36.0      55.0      10.0      2140.0    2300.0    90.0      
C5            c         37.0      63.0      10.0      1652.0    1812.0    90.0      
C6            c         35.0      56.0      10.0      953.0     1113.0    90.0      
C7            c         29.0      59.0      10.0      1503.0    1663.0    90.0      
C8            c         35.0      57.0      20.0      0.0       3277.0    90.0      
C9            c         31.0      57.0      30.0      2845.0    3005.0    90.0      
C10           c         32.0      63.0      20.0      186.0     346.0     90.0      
C11           c         79.0      26.0      20.0      1349.0    1509.0    90.0      
C12           c         70.0      14.0      20.0      570.0     730.0     90.0      
C13           c         70.0      15.0      20.0      0.0       3263.0    90.0      
C14           c         81.0      20.0      10.0      0.0       3260.0    90.0      
C15           c         83.0      25.0      10.0      0.0       3261.0    90.0      
C16           c         83.0      20.0      10.0      0.0       3258.0    90.0      
C17           c         74.0      22.0      50.0      1419.0    1579.0    90.0      
C18           c         80.0      20.0      10.0      2725.0    2885.0    90.0      
C19           c         82.0      21.0      10.0      0.0       3259.0    90.0      
C20           c         78.0      26.0      30.0      817.0     977.0     90.0      
C21           c         37.0      34.0      10.0      1653.0    1813.0    90.0      
C22           c         27.0      25.0      10.0      1552.0    1712.0    90.0      
C23           c         28.0      27.0      10.0      1249.0    1409.0    90.0      
C24           c         25.0      24.0      10.0      0.0       3265.0    90.0      
C25           c         28.0      32.0      30.0      0.0       3267.0    90.0      
C26           c         28.0      30.0      10.0      454.0     614.0     90.0      
C27           c         36.0      30.0      10.0      0.0       3270.0    90.0      
C28           c         30.0      36.0      10.0      1050.0    1210.0    90.0      
C29           c         32.0      31.0      20.0      1340.0    1500.0    90.0      
C30           c         12.0      15.0      10.0      3032.0    3192.0    90.0      
C31           c         21.0      11.0      20.0      0.0       3260.0    90.0      
C32           c         5.0       5.0       20.0      843.0     1003.0    90.0      
C33           c         15.0      18.0      10.0      1713.0    1873.0    90.0      
C34           c         17.0      22.0      10.0      690.0     850.0     90.0      
C35           c         11.0      16.0      10.0      1439.0    1599.0    90.0      
C36           c         19.0      13.0      20.0      1014.0    1174.0    90.0      
C37           c         19.0      21.0      30.0      0.0       3264.0    90.0      
C38           c         14.0      18.0      20.0      800.0     960.0     90.0      
C39           c         17.0      20.0      10.0      2130.0    2290.0    90.0      
C40           c         52.0      73.0      10.0      421.0     581.0     90.0      
C41           c         39.0      63.0      10.0      683.0     843.0     90.0      
C42           c         62.0      78.0      20.0      0.0       3265.0    90.0      
C43           c         50.0      79.0      20.0      1978.0    2138.0    90.0      
C44           c         56.0      66.0      30.0      866.0     1026.0    90.0      
C45           c         52.0      63.0      10.0      0.0       3275.0    90.0      
C46           c         55.0      66.0      40.0      1482.0    1642.0    90.0      
C47           c         54.0      70.0      20.0      2392.0    2552.0    90.0      
C48           c         49.0      65.0      40.0      1391.0    1551.0    90.0      
C49           c         17.0      76.0      10.0      1266.0    1426.0    90.0      
C50           c         5.0       71.0      10.0      178.0     338.0     90.0      
C51           c         1.0       89.0      10.0      0.0       3253.0    90.0      
C52           c         8.0       82.0      20.0      1168.0    1328.0    90.0      
C53           c         17.0      84.0      10.0      965.0     1125.0    90.0      
C54           c         16.0      81.0      10.0      3073.0    3233.0    90.0      
C55           c         11.0      79.0      20.0      2963.0    3123.0    90.0      
C56           c         14.0      80.0      30.0      2452.0    2612.0    90.0      
C57           c         9.0       81.0      10.0      1258.0    1418.0    90.0      
C58           c         8.0       77.0      10.0      2592.0    2752.0    90.0      
C59           c         14.0      79.0      30.0      2672.0    2832.0    90.0      
C60           c         57.0      37.0      40.0      0.0       3271.0    90.0      
C61           c         59.0      27.0      20.0      0.0       3266.0    90.0      
C62           c         49.0      26.0      10.0      2615.0    2775.0    90.0      
C63           c         50.0      33.0      30.0      1993.0    2153.0    90.0      
C64           c         58.0      32.0      10.0      251.0     411.0     90.0      
C65           c         50.0      39.0      20.0      2185.0    2345.0    90.0      
C66           c         49.0      38.0      10.0      0.0       3276.0    90.0      
C67           c         53.0      38.0      10.0      2824.0    2984.0    90.0      
C68           c         58.0      38.0      40.0      3016.0    3176.0    90.0      
C69           c         52.0      35.0      20.0      2805.0    2965.0    90.0      
C70           c         53.0      38.0      10.0      1737.0    1897.0    90.0      
C71           c         53.0      36.0      10.0      1854.0    2014.0    90.0      
C72           c         91.0      73.0      30.0      2174.0    2334.0    90.0      
C73           c         91.0      75.0      20.0      1753.0    1913.0    90.0      
C74           c         98.0      81.0      10.0      868.0     1028.0    90.0      
C75           c         86.0      67.0      20.0      1384.0    1544.0    90.0      
C76           c         90.0      68.0      50.0      0.0       3256.0    90.0      
C77           c         86.0      68.0      10.0      2291.0    2451.0    90.0      
C78           c         84.0      70.0      20.0      0.0       3263.0    90.0      
C79           c         89.0      68.0      30.0      601.0     761.0     90.0      
C80           c         90.0      72.0      10.0      2504.0    2664.0    90.0      
C81           c         91.0      72.0      10.0      0.0       3255.0    90.0      
C82           c         91.0      65.0      10.0      413.0     573.0     90.0      
C83           c         64.0      56.0      30.0      2195.0    2355.0    90.0      
C84           c         55.0      64.0      10.0      0.0       3273.0    90.0      
C85           c         72.0      68.0      40.0      0.0       3266.0    90.0      
C86           c         63.0      65.0      10.0      1963.0    2123.0    90.0      
C87           c         65.0      59.0      40.0      2204.0    2364.0    90.0      
C88           c         69.0      53.0      10.0      3064.0    3224.0    90.0      
C89           c         62.0      51.0      30.0      0.0       3275.0    90.0      
C90           c         64.0      51.0      10.0      1855.0    2015.0    90.0      
C91           c         61.0      59.0      10.0      2090.0    2250.0    90.0      
C92           c         68.0      87.0      30.0      874.0     1034.0    90.0      
C93           c         60.0      81.0      20.0      1253.0    1413.0    90.0      
C94           c         78.0      82.0      20.0      2176.0    2336.0    90.0      
C95           c         68.0      89.0      10.0      912.0     1072.0    90.0      
C96           c         71.0      94.0      10.0      2545.0    2705.0    90.0      
C97           c         71.0      93.0      40.0      922.0     1082.0    90.0      
C98           c         73.0      91.0      10.0      2036.0    2196.0    90.0      
C99           c         73.0      85.0      20.0      1222.0    1382.0    90.0      

Q Vehicle fuel tank capacity /135.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.0/
v average Velocity /1.0/
