StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       3400.0    0.0       
S0            f         45.0      50.0      0.0       0.0       3400.0    0.0       
S1            f         30.0      61.0      0.0       0.0       3400.0    0.0       
S2            f         76.0      35.0      0.0       0.0       3400.0    0.0       
S3            f         11.0      13.0      0.0       0.0       3400.0    0.0       
S4            f         81.0      92.0      0.0       0.0       3400.0    0.0       
S5            f         6.0       83.0      0.0       0.0       3400.0    0.0       
S6            f         71.0      48.0      0.0       0.0       3400.0    0.0       
S7            f         39.0      82.0      0.0       0.0       3400.0    0.0       
S8            f         22.0      45.0      0.0       0.0       3400.0    0.0       
S9            f         69.0      92.0      0.0       0.0       3400.0    0.0       
S10           f         2.0       37.0      0.0       0.0       3400.0    0.0       
S11           f         99.0      93.0      0.0       0.0       3400.0    0.0       
S12           f         12.0      23.0      0.0       0.0       3400.0    0.0       
S13           f         91.0      5.0       0.0       0.0       3400.0    0.0       
S14           f         7.0       72.0      0.0       0.0       3400.0    0.0       
S15           f         69.0      22.0      0.0       0.0       3400.0    0.0       
S16           f         61.0      61.0      0.0       0.0       3400.0    0.0       
S17           f         84.0      49.0      0.0       0.0       3400.0    0.0       
S18           f         29.0      2.0       0.0       0.0       3400.0    0.0       
S19           f         53.0      19.0      0.0       0.0       3400.0    0.0       
S20           f         83.0      69.0      0.0       0.0       3400.0    0.0       
C0            c         28.0      65.0      10.0      611.0     1251.0    90.0      
C1            c         35.0      61.0      10.0      1043.0    1683.0    90.0      
C2            c         23.0      64.0      20.0      1020.0    1660.0    90.0      
C3            c         29.0      61.0      20.0      571.0     1211.0    90.0      
C4            c         36.0      55.0      10.0      175.0     815.0     90.0      
C5            c         37.0      63.0      10.0      2487.0    3127.0    90.0      
C6            c         35.0      56.0      10.0      2080.0    2720.0    90.0      
C7            c         29.0      59.0      10.0      2113.0    2753.0    90.0      
C8            c         35.0      57.0      20.0      43.0      683.0     90.0      
C9            c         31.0      57.0      30.0      1679.0    2319.0    90.0      
C10           c         32.0      63.0      20.0      1997.0    2637.0    90.0      
C11           c         79.0      26.0      20.0      1887.0    2527.0    90.0      
C12           c         70.0      14.0      20.0      2253.0    2893.0    90.0      
C13           c         70.0      15.0      20.0      585.0     1225.0    90.0      
C14           c         81.0      20.0      10.0      1408.0    2048.0    90.0      
C15           c         83.0      25.0      10.0      1640.0    2280.0    90.0      
C16           c         83.0      20.0      10.0      797.0     1437.0    90.0      
C17           c         74.0      22.0      50.0      2073.0    2713.0    90.0      
C18           c         80.0      20.0      10.0      1006.0    1646.0    90.0      
C19           c         82.0      21.0      10.0      1745.0    2385.0    90.0      
C20           c         78.0      26.0      30.0      493.0     1133.0    90.0      
C21           c         37.0      34.0      10.0      45.0      685.0     90.0      
C22           c         27.0      25.0      10.0      703.0     1343.0    90.0      
C23           c         28.0      27.0      10.0      975.0     1615.0    90.0      
C24           c         25.0      24.0      10.0      832.0     1472.0    90.0      
C25           c         28.0      32.0      30.0      1488.0    2128.0    90.0      
C26           c         28.0      30.0      10.0      1820.0    2460.0    90.0      
C27           c         36.0      30.0      10.0      1295.0    1935.0    90.0      
C28           c         30.0      36.0      10.0      1351.0    1991.0    90.0      
C29           c         32.0      31.0      20.0      2382.0    3022.0    90.0      
C30           c         12.0      15.0      10.0      1407.0    2047.0    90.0      
C31           c         21.0      11.0      20.0      1130.0    1770.0    90.0      
C32           c         5.0       5.0       20.0      1611.0    2251.0    90.0      
C33           c         15.0      18.0      10.0      899.0     1539.0    90.0      
C34           c         17.0      22.0      10.0      943.0     1583.0    90.0      
C35           c         11.0      16.0      10.0      807.0     1447.0    90.0      
C36           c         19.0      13.0      20.0      1080.0    1720.0    90.0      
C37           c         19.0      21.0      30.0      455.0     1095.0    90.0      
C38           c         14.0      18.0      20.0      1302.0    1942.0    90.0      
C39           c         17.0      20.0      10.0      2006.0    2646.0    90.0      
C40           c         52.0      73.0      10.0      1309.0    1949.0    90.0      
C41           c         39.0      63.0      10.0      1084.0    1724.0    90.0      
C42           c         62.0      78.0      20.0      847.0     1487.0    90.0      
C43           c         50.0      79.0      20.0      1018.0    1658.0    90.0      
C44           c         56.0      66.0      30.0      323.0     963.0     90.0      
C45           c         52.0      63.0      10.0      1853.0    2493.0    90.0      
C46           c         55.0      66.0      40.0      552.0     1192.0    90.0      
C47           c         54.0      70.0      20.0      1413.0    2053.0    90.0      
C48           c         49.0      65.0      40.0      1029.0    1669.0    90.0      
C49           c         17.0      76.0      10.0      594.0     1234.0    90.0      
C50           c         5.0       71.0      10.0      493.0     1133.0    90.0      
C51           c         1.0       89.0      10.0      736.0     1376.0    90.0      
C52           c         8.0       82.0      20.0      1188.0    1828.0    90.0      
C53           c         17.0      84.0      10.0      907.0     1547.0    90.0      
C54           c         16.0      81.0      10.0      651.0     1291.0    90.0      
C55           c         11.0      79.0      20.0      1178.0    1818.0    90.0      
C56           c         14.0      80.0      30.0      612.0     1252.0    90.0      
C57           c         9.0       81.0      10.0      494.0     1134.0    90.0      
C58           c         8.0       77.0      10.0      1125.0    1765.0    90.0      
C59           c         14.0      79.0      30.0      2066.0    2706.0    90.0      
C60           c         57.0      37.0      40.0      2361.0    3001.0    90.0      
C61           c         59.0      27.0      20.0      1355.0    1995.0    90.0      
C62           c         49.0      26.0      10.0      731.0     1371.0    90.0      
C63           c         50.0      33.0      30.0      1060.0    1700.0    90.0      
C64           c         58.0      32.0      10.0      1071.0    1711.0    90.0      
C65           c         50.0      39.0      20.0      111.0     751.0     90.0      
C66           c         49.0      38.0      10.0      201.0     841.0     90.0      
C67           c         53.0      38.0      10.0      545.0     1185.0    90.0      
C68           c         58.0      38.0      40.0      283.0     923.0     90.0      
C69           c         52.0      35.0      20.0      585.0     1225.0    90.0      
C70           c         53.0      38.0      10.0      789.0     1429.0    90.0      
C71           c         53.0      36.0      10.0      485.0     1125.0    90.0      
C72           c         91.0      73.0      30.0      624.0     1264.0    90.0      
C73           c         91.0      75.0      20.0      515.0     1155.0    90.0      
C74           c         98.0      81.0      10.0      1751.0    2391.0    90.0      
C75           c         86.0      67.0      20.0      1264.0    1904.0    90.0      
C76           c         90.0      68.0      50.0      715.0     1355.0    90.0      
C77           c         86.0      68.0      10.0      785.0     1425.0    90.0      
C78           c         84.0      70.0      20.0      1108.0    1748.0    90.0      
C79           c         89.0      68.0      30.0      555.0     1195.0    90.0      
C80           c         90.0      72.0      10.0      1372.0    2012.0    90.0      
C81           c         91.0      72.0      10.0      1488.0    2128.0    90.0      
C82           c         91.0      65.0      10.0      601.0     1241.0    90.0      
C83           c         64.0      56.0      30.0      2216.0    2856.0    90.0      
C84           c         55.0      64.0      10.0      229.0     869.0     90.0      
C85           c         72.0      68.0      40.0      640.0     1280.0    90.0      
C86           c         63.0      65.0      10.0      1314.0    1954.0    90.0      
C87           c         65.0      59.0      40.0      55.0      695.0     90.0      
C88           c         69.0      53.0      10.0      1527.0    2167.0    90.0      
C89           c         62.0      51.0      30.0      455.0     1095.0    90.0      
C90           c         64.0      51.0      10.0      703.0     1343.0    90.0      
C91           c         61.0      59.0      10.0      533.0     1173.0    90.0      
C92           c         68.0      87.0      30.0      1438.0    2078.0    90.0      
C93           c         60.0      81.0      20.0      1381.0    2021.0    90.0      
C94           c         78.0      82.0      20.0      1823.0    2463.0    90.0      
C95           c         68.0      89.0      10.0      620.0     1260.0    90.0      
C96           c         71.0      94.0      10.0      1597.0    2237.0    90.0      
C97           c         71.0      93.0      40.0      2017.0    2657.0    90.0      
C98           c         73.0      91.0      10.0      1920.0    2560.0    90.0      
C99           c         73.0      85.0      20.0      1263.0    1903.0    90.0      

Q Vehicle fuel tank capacity /135.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.0/
v average Velocity /1.0/
