StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       3400.0    0.0       
S0            f         45.0      50.0      0.0       0.0       3400.0    0.0       
S1            f         30.0      61.0      0.0       0.0       3400.0    0.0       
S2            f         76.0      35.0      0.0       0.0       3400.0    0.0       
S3            f         11.0      13.0      0.0       0.0       3400.0    0.0       
S4            f         81.0      92.0      0.0       0.0       3400.0    0.0       
S5            f         6.0       83.0      0.0       0.0       3400.0    0.0       
S6            f         71.0      48.0      0.0       0.0       3400.0    0.0       
S7            f         39.0      82.0      0.0       0.0       3400.0    0.0       
S8            f         22.0      45.0      0.0       0.0       3400.0    0.0       
S9            f         69.0      92.0      0.0       0.0       3400.0    0.0       
S10           f         2.0       37.0      0.0       0.0       3400.0    0.0       
S11           f         99.0      93.0      0.0       0.0       3400.0    0.0       
S12           f         12.0      23.0      0.0       0.0       3400.0    0.0       
S13           f         91.0      5.0       0.0       0.0       3400.0    0.0       
S14           f         7.0       72.0      0.0       0.0       3400.0    0.0       
S15           f         69.0      22.0      0.0       0.0       3400.0    0.0       
S16           f         61.0      61.0      0.0       0.0       3400.0    0.0       
S17           f         84.0      49.0      0.0       0.0       3400.0    0.0       
S18           f         29.0      2.0       0.0       0.0       3400.0    0.0       
S19           f         53.0      19.0      0.0       0.0       3400.0    0.0       
S20           f         83.0      69.0      0.0       0.0       3400.0    0.0       
C0            c         28.0      65.0      10.0      1757.0    2077.0    90.0      
C1            c         35.0      61.0      10.0      541.0     861.0     90.0      
C2            c         23.0      64.0      20.0      671.0     991.0     90.0      
C3            c         29.0      61.0      20.0      1106.0    1426.0    90.0      
C4            c         36.0      55.0      10.0      1862.0    2182.0    90.0      
C5            c         37.0      63.0      10.0      337.0     657.0     90.0      
C6            c         35.0      56.0      10.0      564.0     884.0     90.0      
C7            c         29.0      59.0      10.0      913.0     1233.0    90.0      
C8            c         35.0      57.0      20.0      273.0     593.0     90.0      
C9            c         31.0      57.0      30.0      231.0     551.0     90.0      
C10           c         32.0      63.0      20.0      300.0     620.0     90.0      
C11           c         79.0      26.0      20.0      1165.0    1485.0    90.0      
C12           c         70.0      14.0      20.0      1035.0    1355.0    90.0      
C13           c         70.0      15.0      20.0      648.0     968.0     90.0      
C14           c         81.0      20.0      10.0      1911.0    2231.0    90.0      
C15           c         83.0      25.0      10.0      896.0     1216.0    90.0      
C16           c         83.0      20.0      10.0      1484.0    1804.0    90.0      
C17           c         74.0      22.0      50.0      2322.0    2642.0    90.0      
C18           c         80.0      20.0      10.0      805.0     1125.0    90.0      
C19           c         82.0      21.0      10.0      718.0     1038.0    90.0      
C20           c         78.0      26.0      30.0      1364.0    1684.0    90.0      
C21           c         37.0      34.0      10.0      2170.0    2490.0    90.0      
C22           c         27.0      25.0      10.0      530.0     850.0     90.0      
C23           c         28.0      27.0      10.0      1844.0    2164.0    90.0      
C24           c         25.0      24.0      10.0      690.0     1010.0    90.0      
C25           c         28.0      32.0      30.0      2080.0    2400.0    90.0      
C26           c         28.0      30.0      10.0      897.0     1217.0    90.0      
C27           c         36.0      30.0      10.0      928.0     1248.0    90.0      
C28           c         30.0      36.0      10.0      1258.0    1578.0    90.0      
C29           c         32.0      31.0      20.0      1355.0    1675.0    90.0      
C30           c         12.0      15.0      10.0      1978.0    2298.0    90.0      
C31           c         21.0      11.0      20.0      547.0     867.0     90.0      
C32           c         5.0       5.0       20.0      1197.0    1517.0    90.0      
C33           c         15.0      18.0      10.0      1198.0    1518.0    90.0      
C34           c         17.0      22.0      10.0      1135.0    1455.0    90.0      
C35           c         11.0      16.0      10.0      839.0     1159.0    90.0      
C36           c         19.0      13.0      20.0      2078.0    2398.0    90.0      
C37           c         19.0      21.0      30.0      877.0     1197.0    90.0      
C38           c         14.0      18.0      20.0      1669.0    1989.0    90.0      
C39           c         17.0      20.0      10.0      812.0     1132.0    90.0      
C40           c         52.0      73.0      10.0      1550.0    1870.0    90.0      
C41           c         39.0      63.0      10.0      168.0     488.0     90.0      
C42           c         62.0      78.0      20.0      1751.0    2071.0    90.0      
C43           c         50.0      79.0      20.0      585.0     905.0     90.0      
C44           c         56.0      66.0      30.0      1526.0    1846.0    90.0      
C45           c         52.0      63.0      10.0      1740.0    2060.0    90.0      
C46           c         55.0      66.0      40.0      229.0     549.0     90.0      
C47           c         54.0      70.0      20.0      457.0     777.0     90.0      
C48           c         49.0      65.0      40.0      2367.0    2687.0    90.0      
C49           c         17.0      76.0      10.0      1018.0    1338.0    90.0      
C50           c         5.0       71.0      10.0      1534.0    1854.0    90.0      
C51           c         1.0       89.0      10.0      633.0     953.0     90.0      
C52           c         8.0       82.0      20.0      1698.0    2018.0    90.0      
C53           c         17.0      84.0      10.0      2178.0    2498.0    90.0      
C54           c         16.0      81.0      10.0      1289.0    1609.0    90.0      
C55           c         11.0      79.0      20.0      2059.0    2379.0    90.0      
C56           c         14.0      80.0      30.0      730.0     1050.0    90.0      
C57           c         9.0       81.0      10.0      677.0     997.0     90.0      
C58           c         8.0       77.0      10.0      1242.0    1562.0    90.0      
C59           c         14.0      79.0      30.0      1571.0    1891.0    90.0      
C60           c         57.0      37.0      40.0      816.0     1136.0    90.0      
C61           c         59.0      27.0      20.0      995.0     1315.0    90.0      
C62           c         49.0      26.0      10.0      692.0     1012.0    90.0      
C63           c         50.0      33.0      30.0      1741.0    2061.0    90.0      
C64           c         58.0      32.0      10.0      520.0     840.0     90.0      
C65           c         50.0      39.0      20.0      2817.0    3137.0    90.0      
C66           c         49.0      38.0      10.0      2503.0    2823.0    90.0      
C67           c         53.0      38.0      10.0      313.0     633.0     90.0      
C68           c         58.0      38.0      40.0      587.0     907.0     90.0      
C69           c         52.0      35.0      20.0      1946.0    2266.0    90.0      
C70           c         53.0      38.0      10.0      2848.0    3168.0    90.0      
C71           c         53.0      36.0      10.0      172.0     492.0     90.0      
C72           c         91.0      73.0      30.0      518.0     838.0     90.0      
C73           c         91.0      75.0      20.0      1903.0    2223.0    90.0      
C74           c         98.0      81.0      10.0      966.0     1286.0    90.0      
C75           c         86.0      67.0      20.0      734.0     1054.0    90.0      
C76           c         90.0      68.0      50.0      1191.0    1511.0    90.0      
C77           c         86.0      68.0      10.0      2432.0    2752.0    90.0      
C78           c         84.0      70.0      20.0      742.0     1062.0    90.0      
C79           c         89.0      68.0      30.0      2427.0    2747.0    90.0      
C80           c         90.0      72.0      10.0      505.0     825.0     90.0      
C81           c         91.0      72.0      10.0      519.0     839.0     90.0      
C82           c         91.0      65.0      10.0      1263.0    1583.0    90.0      
C83           c         64.0      56.0      30.0      753.0     1073.0    90.0      
C84           c         55.0      64.0      10.0      445.0     765.0     90.0      
C85           c         72.0      68.0      40.0      2248.0    2568.0    90.0      
C86           c         63.0      65.0      10.0      195.0     515.0     90.0      
C87           c         65.0      59.0      40.0      1078.0    1398.0    90.0      
C88           c         69.0      53.0      10.0      635.0     955.0     90.0      
C89           c         62.0      51.0      30.0      1754.0    2074.0    90.0      
C90           c         64.0      51.0      10.0      147.0     467.0     90.0      
C91           c         61.0      59.0      10.0      368.0     688.0     90.0      
C92           c         68.0      87.0      30.0      1337.0    1657.0    90.0      
C93           c         60.0      81.0      20.0      1488.0    1808.0    90.0      
C94           c         78.0      82.0      20.0      803.0     1123.0    90.0      
C95           c         68.0      89.0      10.0      1898.0    2218.0    90.0      
C96           c         71.0      94.0      10.0      1294.0    1614.0    90.0      
C97           c         71.0      93.0      40.0      1458.0    1778.0    90.0      
C98           c         73.0      91.0      10.0      546.0     866.0     90.0      
C99           c         73.0      85.0      20.0      471.0     791.0     90.0      

Q Vehicle fuel tank capacity /135.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.0/
v average Velocity /1.0/
