StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       3400.0    0.0       
S0            f         45.0      50.0      0.0       0.0       3400.0    0.0       
S1            f         30.0      61.0      0.0       0.0       3400.0    0.0       
S2            f         76.0      35.0      0.0       0.0       3400.0    0.0       
S3            f         11.0      13.0      0.0       0.0       3400.0    0.0       
S4            f         81.0      92.0      0.0       0.0       3400.0    0.0       
S5            f         6.0       83.0      0.0       0.0       3400.0    0.0       
S6            f         71.0      48.0      0.0       0.0       3400.0    0.0       
S7            f         39.0      82.0      0.0       0.0       3400.0    0.0       
S8            f         22.0      45.0      0.0       0.0       3400.0    0.0       
S9            f         69.0      92.0      0.0       0.0       3400.0    0.0       
S10           f         2.0       37.0      0.0       0.0       3400.0    0.0       
S11           f         99.0      93.0      0.0       0.0       3400.0    0.0       
S12           f         12.0      23.0      0.0       0.0       3400.0    0.0       
S13           f         91.0      5.0       0.0       0.0       3400.0    0.0       
S14           f         7.0       72.0      0.0       0.0       3400.0    0.0       
S15           f         69.0      22.0      0.0       0.0       3400.0    0.0       
S16           f         61.0      61.0      0.0       0.0       3400.0    0.0       
S17           f         84.0      49.0      0.0       0.0       3400.0    0.0       
S18           f         29.0      2.0       0.0       0.0       3400.0    0.0       
S19           f         53.0      19.0      0.0       0.0       3400.0    0.0       
S20           f         83.0      69.0      0.0       0.0       3400.0    0.0       
C0            c         28.0      65.0      10.0      259.0     699.0     90.0      
C1            c         35.0      61.0      10.0      20.0      482.0     90.0      
C2            c         23.0      64.0      20.0      1858.0    2478.0    90.0      
C3            c         29.0      61.0      20.0      1395.0    1927.0    90.0      
C4            c         36.0      55.0      10.0      13.0      481.0     90.0      
C5            c         37.0      63.0      10.0      19.0      478.0     90.0      
C6            c         35.0      56.0      10.0      1887.0    2443.0    90.0      
C7            c         29.0      59.0      10.0      522.0     1047.0    90.0      
C8            c         35.0      57.0      20.0      1021.0    1529.0    90.0      
C9            c         31.0      57.0      30.0      1721.0    2198.0    90.0      
C10           c         32.0      63.0      20.0      10.0      712.0     90.0      
C11           c         79.0      26.0      20.0      21.0      508.0     90.0      
C12           c         70.0      14.0      20.0      2301.0    2889.0    90.0      
C13           c         70.0      15.0      20.0      1083.0    1661.0    90.0      
C14           c         81.0      20.0      10.0      582.0     1189.0    90.0      
C15           c         83.0      25.0      10.0      460.0     1016.0    90.0      
C16           c         83.0      20.0      10.0      1124.0    1634.0    90.0      
C17           c         74.0      22.0      50.0      11.0      551.0     90.0      
C18           c         80.0      20.0      10.0      1978.0    2488.0    90.0      
C19           c         82.0      21.0      10.0      1773.0    2388.0    90.0      
C20           c         78.0      26.0      30.0      29.0      511.0     90.0      
C21           c         37.0      34.0      10.0      18.0      613.0     90.0      
C22           c         27.0      25.0      10.0      1078.0    1684.0    90.0      
C23           c         28.0      27.0      10.0      628.0     1266.0    90.0      
C24           c         25.0      24.0      10.0      11.0      492.0     90.0      
C25           c         28.0      32.0      30.0      19.0      567.0     90.0      
C26           c         28.0      30.0      10.0      2771.0    3221.0    90.0      
C27           c         36.0      30.0      10.0      1521.0    2170.0    90.0      
C28           c         30.0      36.0      10.0      1021.0    1493.0    90.0      
C29           c         32.0      31.0      20.0      2184.0    2814.0    90.0      
C30           c         12.0      15.0      10.0      1946.0    2436.0    90.0      
C31           c         21.0      11.0      20.0      816.0     1386.0    90.0      
C32           c         5.0       5.0       20.0      1028.0    1553.0    90.0      
C33           c         15.0      18.0      10.0      1200.0    1814.0    90.0      
C34           c         17.0      22.0      10.0      2351.0    2929.0    90.0      
C35           c         11.0      16.0      10.0      1678.0    2281.0    90.0      
C36           c         19.0      13.0      20.0      1235.0    1700.0    90.0      
C37           c         19.0      21.0      30.0      1608.0    2137.0    90.0      
C38           c         14.0      18.0      20.0      1833.0    2289.0    90.0      
C39           c         17.0      20.0      10.0      2223.0    2710.0    90.0      
C40           c         52.0      73.0      10.0      19.0      630.0     90.0      
C41           c         39.0      63.0      10.0      15.0      534.0     90.0      
C42           c         62.0      78.0      20.0      2329.0    2930.0    90.0      
C43           c         50.0      79.0      20.0      943.0     1537.0    90.0      
C44           c         56.0      66.0      30.0      206.0     790.0     90.0      
C45           c         52.0      63.0      10.0      2406.0    2918.0    90.0      
C46           c         55.0      66.0      40.0      1608.0    2191.0    90.0      
C47           c         54.0      70.0      20.0      14.0      521.0     90.0      
C48           c         49.0      65.0      40.0      1997.0    2391.0    90.0      
C49           c         17.0      76.0      10.0      2106.0    2673.0    90.0      
C50           c         5.0       71.0      10.0      1225.0    1785.0    90.0      
C51           c         1.0       89.0      10.0      2070.0    2502.0    90.0      
C52           c         8.0       82.0      20.0      1787.0    2310.0    90.0      
C53           c         17.0      84.0      10.0      868.0     1372.0    90.0      
C54           c         16.0      81.0      10.0      652.0     1110.0    90.0      
C55           c         11.0      79.0      20.0      541.0     1109.0    90.0      
C56           c         14.0      80.0      30.0      1278.0    1790.0    90.0      
C57           c         9.0       81.0      10.0      588.0     1121.0    90.0      
C58           c         8.0       77.0      10.0      1341.0    1983.0    90.0      
C59           c         14.0      79.0      30.0      1557.0    2120.0    90.0      
C60           c         57.0      37.0      40.0      1908.0    2476.0    90.0      
C61           c         59.0      27.0      20.0      1647.0    2135.0    90.0      
C62           c         49.0      26.0      10.0      1471.0    1955.0    90.0      
C63           c         50.0      33.0      30.0      891.0     1471.0    90.0      
C64           c         58.0      32.0      10.0      375.0     887.0     90.0      
C65           c         50.0      39.0      20.0      1027.0    1670.0    90.0      
C66           c         49.0      38.0      10.0      2558.0    2980.0    90.0      
C67           c         53.0      38.0      10.0      755.0     1332.0    90.0      
C68           c         58.0      38.0      40.0      1864.0    2482.0    90.0      
C69           c         52.0      35.0      20.0      2186.0    2639.0    90.0      
C70           c         53.0      38.0      10.0      28.0      627.0     90.0      
C71           c         53.0      36.0      10.0      15.0      478.0     90.0      
C72           c         91.0      73.0      30.0      2263.0    2882.0    90.0      
C73           c         91.0      75.0      20.0      1212.0    1763.0    90.0      
C74           c         98.0      81.0      10.0      477.0     1029.0    90.0      
C75           c         86.0      67.0      20.0      2340.0    2827.0    90.0      
C76           c         90.0      68.0      50.0      867.0     1427.0    90.0      
C77           c         86.0      68.0      10.0      2337.0    2944.0    90.0      
C78           c         84.0      70.0      20.0      824.0     1258.0    90.0      
C79           c         89.0      68.0      30.0      1226.0    1865.0    90.0      
C80           c         90.0      72.0      10.0      500.0     989.0     90.0      
C81           c         91.0      72.0      10.0      2023.0    2647.0    90.0      
C82           c         91.0      65.0      10.0      1167.0    1758.0    90.0      
C83           c         64.0      56.0      30.0      1817.0    2362.0    90.0      
C84           c         55.0      64.0      10.0      64.0      721.0     90.0      
C85           c         72.0      68.0      40.0      2399.0    2967.0    90.0      
C86           c         63.0      65.0      10.0      1493.0    1952.0    90.0      
C87           c         65.0      59.0      40.0      993.0     1618.0    90.0      
C88           c         69.0      53.0      10.0      1700.0    2340.0    90.0      
C89           c         62.0      51.0      30.0      2395.0    2932.0    90.0      
C90           c         64.0      51.0      10.0      1032.0    1635.0    90.0      
C91           c         61.0      59.0      10.0      2370.0    2903.0    90.0      
C92           c         68.0      87.0      30.0      1034.0    1598.0    90.0      
C93           c         60.0      81.0      20.0      1705.0    2226.0    90.0      
C94           c         78.0      82.0      20.0      1472.0    2007.0    90.0      
C95           c         68.0      89.0      10.0      1111.0    1684.0    90.0      
C96           c         71.0      94.0      10.0      696.0     1217.0    90.0      
C97           c         71.0      93.0      40.0      2249.0    2836.0    90.0      
C98           c         73.0      91.0      10.0      477.0     903.0     90.0      
C99           c         73.0      85.0      20.0      1947.0    2458.0    90.0      

Q Vehicle fuel tank capacity /135.7/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.0/
v average Velocity /1.0/
