StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       1000.0    0.0       
S0            f         45.0      50.0      0.0       0.0       1000.0    0.0       
S1            f         30.0      61.0      0.0       0.0       1000.0    0.0       
S2            f         76.0      35.0      0.0       0.0       1000.0    0.0       
S3            f         11.0      13.0      0.0       0.0       1000.0    0.0       
S4            f         81.0      92.0      0.0       0.0       1000.0    0.0       
S5            f         6.0       83.0      0.0       0.0       1000.0    0.0       
S6            f         71.0      48.0      0.0       0.0       1000.0    0.0       
S7            f         39.0      82.0      0.0       0.0       1000.0    0.0       
S8            f         22.0      45.0      0.0       0.0       1000.0    0.0       
S9            f         69.0      92.0      0.0       0.0       1000.0    0.0       
S10           f         2.0       37.0      0.0       0.0       1000.0    0.0       
S11           f         99.0      93.0      0.0       0.0       1000.0    0.0       
S12           f         12.0      23.0      0.0       0.0       1000.0    0.0       
S13           f         91.0      5.0       0.0       0.0       1000.0    0.0       
S14           f         7.0       72.0      0.0       0.0       1000.0    0.0       
S15           f         69.0      22.0      0.0       0.0       1000.0    0.0       
S16           f         61.0      61.0      0.0       0.0       1000.0    0.0       
S17           f         84.0      49.0      0.0       0.0       1000.0    0.0       
S18           f         29.0      2.0       0.0       0.0       1000.0    0.0       
S19           f         53.0      19.0      0.0       0.0       1000.0    0.0       
S20           f         83.0      69.0      0.0       0.0       1000.0    0.0       
C0            c         74.0      20.0      20.0      525.0     765.0     10.0      
C1            c         77.0      21.0      20.0      514.0     754.0     10.0      
C2            c         81.0      20.0      10.0      440.0     680.0     10.0      
C3            c         83.0      25.0      10.0      544.0     784.0     10.0      
C4            c         83.0      20.0      10.0      118.0     358.0     10.0      
C5            c         74.0      22.0      50.0      40.0      280.0     10.0      
C6            c         80.0      20.0      10.0      641.0     881.0     10.0      
C7            c         82.0      21.0      10.0      401.0     641.0     10.0      
C8            c         78.0      26.0      30.0      176.0     416.0     10.0      
C9            c         37.0      34.0      10.0      663.0     903.0     10.0      
C10           c         11.0      77.0      10.0      381.0     621.0     10.0      
C11           c         9.0       81.0      10.0      124.0     364.0     10.0      
C12           c         8.0       82.0      20.0      685.0     925.0     10.0      
C13           c         17.0      84.0      10.0      48.0      288.0     10.0      
C14           c         16.0      81.0      10.0      376.0     616.0     10.0      
C15           c         11.0      79.0      20.0      26.0      266.0     10.0      
C16           c         14.0      80.0      30.0      601.0     841.0     10.0      
C17           c         9.0       81.0      10.0      505.0     745.0     10.0      
C18           c         8.0       77.0      10.0      362.0     602.0     10.0      
C19           c         14.0      79.0      30.0      499.0     739.0     10.0      
C20           c         57.0      37.0      40.0      47.0      287.0     10.0      
C21           c         16.0      13.0      20.0      696.0     936.0     10.0      
C22           c         9.0       12.0      20.0      526.0     766.0     10.0      
C23           c         15.0      18.0      10.0      667.0     907.0     10.0      
C24           c         17.0      22.0      10.0      20.0      260.0     10.0      
C25           c         11.0      16.0      10.0      422.0     662.0     10.0      
C26           c         19.0      13.0      20.0      10.0      250.0     10.0      
C27           c         19.0      21.0      30.0      669.0     909.0     10.0      
C28           c         14.0      18.0      20.0      252.0     492.0     10.0      
C29           c         17.0      20.0      10.0      669.0     909.0     10.0      
C30           c         52.0      73.0      10.0      404.0     644.0     10.0      
C31           c         65.0      86.0      20.0      22.0      262.0     10.0      
C32           c         73.0      88.0      20.0      34.0      274.0     10.0      
C33           c         68.0      89.0      10.0      94.0      334.0     10.0      
C34           c         71.0      94.0      10.0      682.0     922.0     10.0      
C35           c         71.0      93.0      40.0      25.0      265.0     10.0      
C36           c         73.0      91.0      10.0      28.0      268.0     10.0      
C37           c         73.0      85.0      20.0      665.0     905.0     10.0      
C38           c         91.0      73.0      20.0      281.0     521.0     10.0      
C39           c         91.0      73.0      10.0      694.0     934.0     10.0      
C40           c         86.0      67.0      20.0      33.0      273.0     10.0      
C41           c         90.0      68.0      50.0      659.0     899.0     10.0      
C42           c         86.0      68.0      10.0      668.0     908.0     10.0      
C43           c         84.0      70.0      20.0      177.0     417.0     10.0      
C44           c         89.0      68.0      30.0      532.0     772.0     10.0      
C45           c         90.0      72.0      10.0      138.0     378.0     10.0      
C46           c         91.0      72.0      10.0      148.0     388.0     10.0      
C47           c         91.0      65.0      10.0      693.0     933.0     10.0      
C48           c         64.0      56.0      30.0      573.0     813.0     10.0      
C49           c         48.0      10.0      7.0       115.0     355.0     10.0      
C50           c         12.0      50.0      6.0       55.0      295.0     10.0      
C51           c         39.0      1.0       8.0       517.0     757.0     10.0      
C52           c         2.0       51.0      17.0      617.0     857.0     10.0      
C53           c         67.0      4.0       15.0      204.0     444.0     10.0      
C54           c         46.0      15.0      13.0      16.0      256.0     10.0      
C55           c         43.0      4.0       18.0      39.0      279.0     10.0      
C56           c         1.0       45.0      17.0      373.0     613.0     10.0      
C57           c         6.0       49.0      14.0      520.0     760.0     10.0      
