StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         45.0      50.0      0.0       0.0       1000.0    0.0       
S0            f         45.0      50.0      0.0       0.0       1000.0    0.0       
S1            f         30.0      61.0      0.0       0.0       1000.0    0.0       
S2            f         76.0      35.0      0.0       0.0       1000.0    0.0       
S3            f         11.0      13.0      0.0       0.0       1000.0    0.0       
S4            f         81.0      92.0      0.0       0.0       1000.0    0.0       
S5            f         6.0       83.0      0.0       0.0       1000.0    0.0       
S6            f         71.0      48.0      0.0       0.0       1000.0    0.0       
S7            f         39.0      82.0      0.0       0.0       1000.0    0.0       
S8            f         22.0      45.0      0.0       0.0       1000.0    0.0       
S9            f         69.0      92.0      0.0       0.0       1000.0    0.0       
S10           f         2.0       37.0      0.0       0.0       1000.0    0.0       
S11           f         99.0      93.0      0.0       0.0       1000.0    0.0       
S12           f         12.0      23.0      0.0       0.0       1000.0    0.0       
S13           f         91.0      5.0       0.0       0.0       1000.0    0.0       
S14           f         7.0       72.0      0.0       0.0       1000.0    0.0       
S15           f         69.0      22.0      0.0       0.0       1000.0    0.0       
S16           f         61.0      61.0      0.0       0.0       1000.0    0.0       
S17           f         84.0      49.0      0.0       0.0       1000.0    0.0       
S18           f         29.0      2.0       0.0       0.0       1000.0    0.0       
S19           f         53.0      19.0      0.0       0.0       1000.0    0.0       
S20           f         83.0      69.0      0.0       0.0       1000.0    0.0       
C0            c         74.0      20.0      20.0      247.0     367.0     10.0      
C1            c         77.0      21.0      20.0      223.0     343.0     10.0      
C2            c         81.0      20.0      10.0      756.0     876.0     10.0      
C3            c         83.0      25.0      10.0      222.0     342.0     10.0      
C4            c         83.0      20.0      10.0      361.0     481.0     10.0      
C5            c         74.0      22.0      50.0      13.0      133.0     10.0      
C6            c         80.0      20.0      10.0      27.0      147.0     10.0      
C7            c         82.0      21.0      10.0      436.0     556.0     10.0      
C8            c         78.0      26.0      30.0      792.0     912.0     10.0      
C9            c         37.0      34.0      10.0      377.0     497.0     10.0      
C10           c         11.0      77.0      10.0      634.0     754.0     10.0      
C11           c         9.0       81.0      10.0      772.0     892.0     10.0      
C12           c         8.0       82.0      20.0      16.0      136.0     10.0      
C13           c         17.0      84.0      10.0      148.0     268.0     10.0      
C14           c         16.0      81.0      10.0      203.0     323.0     10.0      
C15           c         11.0      79.0      20.0      250.0     370.0     10.0      
C16           c         14.0      80.0      30.0      424.0     544.0     10.0      
C17           c         9.0       81.0      10.0      376.0     496.0     10.0      
C18           c         8.0       77.0      10.0      772.0     892.0     10.0      
C19           c         14.0      79.0      30.0      597.0     717.0     10.0      
C20           c         57.0      37.0      40.0      252.0     372.0     10.0      
C21           c         16.0      13.0      20.0      739.0     859.0     10.0      
C22           c         9.0       12.0      20.0      583.0     703.0     10.0      
C23           c         15.0      18.0      10.0      779.0     899.0     10.0      
C24           c         17.0      22.0      10.0      42.0      162.0     10.0      
C25           c         11.0      16.0      10.0      29.0      149.0     10.0      
C26           c         19.0      13.0      20.0      29.0      149.0     10.0      
C27           c         19.0      21.0      30.0      604.0     724.0     10.0      
C28           c         14.0      18.0      20.0      766.0     886.0     10.0      
C29           c         17.0      20.0      10.0      319.0     439.0     10.0      
C30           c         52.0      73.0      10.0      65.0      185.0     10.0      
C31           c         65.0      86.0      20.0      549.0     669.0     10.0      
C32           c         73.0      88.0      20.0      671.0     791.0     10.0      
C33           c         68.0      89.0      10.0      677.0     797.0     10.0      
C34           c         71.0      94.0      10.0      735.0     855.0     10.0      
C35           c         71.0      93.0      40.0      754.0     874.0     10.0      
C36           c         73.0      91.0      10.0      770.0     890.0     10.0      
C37           c         73.0      85.0      20.0      168.0     288.0     10.0      
C38           c         91.0      73.0      20.0      136.0     256.0     10.0      
C39           c         91.0      73.0      10.0      499.0     619.0     10.0      
C40           c         86.0      67.0      20.0      15.0      135.0     10.0      
C41           c         90.0      68.0      50.0      750.0     870.0     10.0      
C42           c         86.0      68.0      10.0      89.0      209.0     10.0      
C43           c         84.0      70.0      20.0      35.0      155.0     10.0      
C44           c         89.0      68.0      30.0      37.0      157.0     10.0      
C45           c         90.0      72.0      10.0      534.0     654.0     10.0      
C46           c         91.0      72.0      10.0      477.0     597.0     10.0      
C47           c         91.0      65.0      10.0      65.0      185.0     10.0      
C48           c         64.0      56.0      30.0      761.0     881.0     10.0      
C49           c         48.0      10.0      7.0       543.0     663.0     10.0      
C50           c         12.0      50.0      6.0       236.0     356.0     10.0      
C51           c         39.0      1.0       8.0       288.0     408.0     10.0      
C52           c         2.0       51.0      17.0      767.0     887.0     10.0      
C53           c         67.0      4.0       15.0      72.0      192.0     10.0      
C54           c         46.0      15.0      13.0      544.0     664.0     10.0      
C55           c         43.0      4.0       18.0      25.0      145.0     10.0      
C56           c         1.0       45.0      17.0      370.0     490.0     10.0      
C57           c         6.0       49.0      14.0      25.0      145.0     10.0      
