StringID      Type      x         y         demand    ReadyTime DueDate   ServiceTime
D0            d         35.0      35.0      0.0       0.0       230.0     0.0       
S0            f         35.0      35.0      0.0       0.0       230.0     0.0       
S1            f         9.0       25.0      0.0       0.0       230.0     0.0       
S2            f         70.0      33.0      0.0       0.0       230.0     0.0       
S3            f         15.0      38.0      0.0       0.0       230.0     0.0       
S4            f         47.0      63.0      0.0       0.0       230.0     0.0       
S5            f         68.0      14.0      0.0       0.0       230.0     0.0       
S6            f         55.0      21.0      0.0       0.0       230.0     0.0       
S7            f         52.0      33.0      0.0       0.0       230.0     0.0       
S8            f         28.0      62.0      0.0       0.0       230.0     0.0       
S9            f         20.0      49.0      0.0       0.0       230.0     0.0       
S10           f         54.0      1.0       0.0       0.0       230.0     0.0       
S11           f         7.0       66.0      0.0       0.0       230.0     0.0       
S12           f         37.0      9.0       0.0       0.0       230.0     0.0       
S13           f         16.0      14.0      0.0       0.0       230.0     0.0       
S14           f         68.0      47.0      0.0       0.0       230.0     0.0       
S15           f         63.0      67.0      0.0       0.0       230.0     0.0       
S16           f         47.0      10.0      0.0       0.0       230.0     0.0       
S17           f         66.0      0.0       0.0       0.0       230.0     0.0       
S18           f         18.0      66.0      0.0       0.0       230.0     0.0       
S19           f         25.0      2.0       0.0       0.0       230.0     0.0       
S20           f         51.0      44.0      0.0       0.0       230.0     0.0       
C0            c         13.0      18.0      3.0       132.0     192.0     10.0      
C1            c         9.0       32.0      22.0      34.0      100.0     10.0      
C2            c         48.0      10.0      7.0       115.0     173.0     10.0      
C3            c         41.0      21.0      12.0      147.0     208.0     10.0      
C4            c         9.0       32.0      19.0      136.0     197.0     10.0      
C5            c         20.0      3.0       8.0       92.0      160.0     10.0      
C6            c         18.0      1.0       4.0       129.0     183.0     10.0      
C7            c         23.0      55.0      26.0      149.0     199.0     10.0      
C8            c         63.0      24.0      16.0      133.0     188.0     10.0      
C9            c         12.0      50.0      6.0       110.0     170.0     10.0      
C10           c         57.0      18.0      5.0       98.0      169.0     10.0      
C11           c         36.0      22.0      9.0       65.0      126.0     10.0      
C12           c         39.0      1.0       8.0       88.0      157.0     10.0      
C13           c         30.0      44.0      7.0       19.0      67.0      10.0      
C14           c         18.0      41.0      12.0      20.0      82.0      10.0      
C15           c         50.0      63.0      18.0      34.0      92.0      10.0      
C16           c         6.0       4.0       5.0       119.0     186.0     10.0      
C17           c         47.0      59.0      14.0      65.0      131.0     10.0      
C18           c         66.0      63.0      9.0       57.0      118.0     10.0      
C19           c         44.0      65.0      32.0      103.0     165.0     10.0      
C20           c         36.0      67.0      21.0      71.0      138.0     10.0      
C21           c         69.0      13.0      7.0       60.0      118.0     10.0      
C22           c         2.0       51.0      17.0      125.0     185.0     10.0      
C23           c         54.0      23.0      11.0      150.0     212.0     10.0      
C24           c         67.0      29.0      3.0       75.0      141.0     10.0      
